AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00301	1725	14058	Set179	B7-H3	0.1845872
AGID00302	1726	14572	Set179	B7-H4	-0.3853247
AGID00008	63	9291	Old	BAD_pS112	0.17937
AGID00009	71	1542-1/ab32371	Old	BAK	-0.10022
AGID00192	1207	sc-28383	Old	BAP1C4	0.030262
AGID00010	73	2772	Old	BAX	0.16286
AGID00433	80	M0887	Old	BCL2	0.45522
AGID00219	1299	PAB8528	Old	BCL2A1	-0.038487
AGID00012	84	1018-1	Old	BCLXL	0.15529
AGID00377	87	sc-10086	Old	BECLIN	0.1906
AGID00011	75	9562	Old	BETACATENIN	-1.0761
AGID00013	88	1008-1/ab32060	Old	BID	-0.061413
AGID00180	90	1036-1/ab32158	Old	BIM	0.35607
AGID00221	1311	610978	Set179	BiP-GRP78	0.1877527
AGID00373	2194	07-507	Set179	BMK1-Erk5_pT218_Y220	0.04389849
AGID00355	92	1647/ab33899	Old	BRAF	-0.0093696
AGID00014	94	2696	Old	BRAF_pS445	-0.2093
AGID00445	761	9012	Old	BRCA2	-0.22132
AGID00266	1567	13440	Old	BRD4	0.32533
AGID00168	1146	2865	Set179	c-Abl_pY412	-0.1108147
AGID00278	1615	3130	Set179	c-IAP2	0.6355703
AGID00345	1990	5649	Old	CA9	NA
AGID00265	1565	2862	Old	CABL	0.15892
AGID00429	2407	2679	Set179	Calnexin	0.3446571
AGID00176	1165	9496	Set179	Caspase-8-cleaved	-0.1279246
AGID00623	111	9665	Old	CASPASE3	-0.32827
AGID00015	109	9491	Old	CASPASE7CLEAVEDD198	0.85356
AGID00118	951	9746	Old	CASPASE8	-0.43013
AGID00537	935	551246	Old	CASPASE9	NA
AGID00016	114	3238	Old	CAVEOLIN1	0.67463
AGID00358	2100	ab76000	Set179	CD134	-0.190766
AGID00303	1737	826701	Set179	CD171	-0.06369408
AGID00410	125	1632-1/ab78237	Old	CD20	1.7806
AGID00220	1308	ab28340	Old	CD26	-0.29789
AGID00191	1206	610467	Set179	CD29	-0.06444261
AGID00017	127	M0823	Old	CD31	0.16023
AGID00369	2174	ab108403	Set179	CD38	1.244543
AGID00359	2104	ab133616	Set179	CD4	1.544609
AGID00411	1398	3570	Set179	CD44	1.595812
AGID00237	1352	M070101-2	Set179	CD45	1.657385
AGID00115	937	611016	Old	CD49B	0.67057
AGID02171	2482	91882	Set179	CD86	0.2528809
AGID00329	1873	4688	Set179	cdc25C	-0.1456937
AGID00227	1332	4651	Set179	Cdc42	0.5656379
AGID00422	2396	3387	Set179	Cdc6	-0.2673584
AGID00501	1007	9112	Old	CDK1	0.028715
AGID00293	1658	ab32384	Set179	CDK1_pT14	-0.2183463
AGID00314	1783	4539	Old	CDK1_pY15	-0.32885
AGID00423	2397	8064	Set179	CDT1	-0.004913585
AGID02101	2348	15102	Set179	cGAS	0.2141944
AGID00447	2410	13460	Set179	CHD1L	-0.02481383
AGID00189	1203	2360	Old	CHK1	0.071495
AGID00234	1348	ab79758	Old	CHK1_pS296	0.05531
AGID00107	903	2348	Old	CHK1_pS345	0.3541
AGID00018	146	3440	Old	CHK2	-1.323
AGID00019	147	2197	Old	CHK2_pT68	0.0098498
AGID00527	2078	4952	Old	CIAP	0.13911
AGID00350	2018	3793	Set179	CIITA	0.65809
AGID00434	155	9164	Old	CJUN_pS73	-0.043862
AGID00020	157	1522-1/ab32363	Old	CKIT	0.058424
AGID00400	852	NB100-91714	Old	CLAUDIN7	-1.3073
AGID00466	726	3127	Old	CMET	-0.087103
AGID00079	727	3129	Old	CMET_pY1235	-0.11986
AGID00167	161	9402	Old	CMYC	-0.72307
AGID00292	1656	11130-1-AP	Old	COG3	-0.050403
AGID00021	171	sc-20649	Old	COLLAGENVI	-0.21615
AGID00141	1069	459230	Old	COMPLEXIISUBUNIT30	NA
AGID00267	1568	3512	Set179	Connexin-43	-0.1929655
AGID00269	1571	6434	Set179	Coup-TFII	-0.6459325
AGID00150	1116	4850	Set179	Cox-IV	0.3702783
AGID00195	1218	4842	Set179	Cox2	-0.2812536
AGID00188	803	05-739	Old	CRAF	0.19038
AGID00022	179	9427	Old	CRAF_pS338	0.05051
AGID00023	181	9197	Set179	Creb	-0.1325997
AGID00393	2334	9198	Set179	CREB_pS133	0.03049257
AGID00365	2155	4980	Set179	CSK	0.7154696
AGID00367	2160	9201	Set179	CtIP	0.003448321
AGID00536	2096	ab107198	Old	CTLA4	NA
AGID00025	198	2936	Set179	Cyclin-D3	0.15629
AGID00024	192	1495-1/ab32053	Old	CYCLINB1	-0.39635
AGID00382	194	sc-718	Old	CYCLIND1	0.49679
AGID00437	199	sc-25303	Old	CYCLINE1	-0.16237
AGID00449	202	1142-1	Old	CYCLINE2	-0.4615
AGID00209	1257	ab110324	Set179	Cyclophilin-F	0.01148001
AGID00247	1379	ab48389	Set179	D-a-Tubulin	-0.06287937
AGID00308	1770	GTX10524	Set179	DAPK1_pS308	0.05084106
AGID00304	1744	ab51601	Set179	DAPK2	-0.001115897
AGID00343	1980	6998	Set179	DDB-1	0.04972916
AGID00427	2402	5583	Set179	DDR1	-1.010164
AGID00428	2403	SAB4504671	Set179	DDR1_pY513	0.1149024
AGID00532	1273	Bast Lab	Old	DIRAS3	0.020931
AGID00104	891	ab76008	Old	DJ1	-0.023484
AGID02146	2452	4658	Set179	DM-Histone-H3	-0.3123835
AGID00386	1397	ab32521	Set179	DM-K9-Histone-H3	-0.151279
AGID00352	2030	14649	Set179	DNA-Ligase-IV	-0.08373735
AGID00407	2371	13609	Set179	DNA_POLG	-0.0549261
AGID00399	2344	5032	Set179	DNMT1	0.265339
AGID00409	2373	5391	Set179	DRP1	1.374417
AGID00253	1406	5149	Old	DUSP4	0.79736
AGID00334	1936	ab76310	Set179	DUSP6	0.7033437
AGID00116	940	3218	Old	DVL3	0.11435
AGID00211	1261	sc-251	Old	E2F1	NA
AGID00148	1099	3195	Old	ECADHERIN	-3.4972
AGID00135	1060	2332	Old	EEF2	0.21597
AGID00136	1061	3692	Old	EEF2K	-0.02518
AGID00152	1120	2232	Old	EGFR	-0.09373
AGID00450	217	2234	Old	EGFR_pY1068	-0.46982
AGID00026	221	1124-1/ab32578	Old	EGFR_pY1173	-0.54437
AGID00078	722	9742	Old	EIF4E	-0.13098
AGID00328	1871	ab76256	Set179	eIF4E_pS209	-0.1595447
AGID00154	1124	2498	Old	EIF4G	0.08999
AGID00027	228	9181	Set179	Elk1_pS383	-0.3500574
AGID00235	1350	M061329-2	Set179	EMA	-2.744989
AGID00394	2337	3810	Set179	Enolase-1	0.3420609
AGID00395	2338	8171	Set179	Enolase-2	-0.2644226
AGID00196	1219	GTX629542	Old	ENY2	NA
AGID00438	1849	A302-024A	Set179	EphA2	0.4994408
AGID00552	2422	6347	Set179	EphA2_pS897	0.2787047
AGID00553	2423	12677	Set179	EphA2_pY588	0.09148752
AGID00075	693	556347	Old	EPPK1	-2.7911
AGID00335	238	RM-9101	Old	ERALPHA	-1.5565
AGID00029	241	1091-1/ab32396	Old	ERALPHA_pS118	-0.43756
AGID00240	247	MS-671	Old	ERCC1	0.14583
AGID00239	1355	11331-1-AP	Old	ERCC5	0.018182
AGID00484	249	sc-154	Old	ERK2	1.0523
AGID00372	2193	3552	Set179	Erk5	0.1183705
AGID00405	2369	13826	Set179	ERRalpha	0.03018919
AGID00187	1200	A303-501A	Old	ETS1	2.0525
AGID00511	2492	2593	Set179	EVI1	-0.3631061
AGID00485	1284	4905	Old	EZH2	NA
AGID00030	252	1700-1/ab40794	Set179	FAK	-1.222068
AGID02151	2457	8556	Set179	FAK_pY397	0.8955776
AGID00171	1156	3180	Old	FASN	-1.7427
AGID00356	2085	500-P18/10775-082	Set179	FGF-basic	1.283325
AGID00031	262	1574-1/ab45688	Old	FIBRONECTIN	-0.38157
AGID00339	1959	4403	Set179	FN14	0.2176606
AGID02152	2458	20459	Old	FOXM1	1.0077
AGID00378	269	9467	Old	FOXO3A	0.022362
AGID02197	2515	orb6051	Old	FOXO3A_pS318S321	0.31568
AGID02167	2475	PA5-64616	Set179	FRS2-alpha_pY196	-0.3538247
AGID02213	2575	ab124892	Set179	FTO	0.2053777
AGID02141	2446	12263	Old	G6PD	0.19297
AGID00117	943	3239	Old	GAB2	0.31532
AGID00412	274	AM4300	Old	GAPDH	-0.92372
AGID00086	764	558686	Old	GATA3	-0.18542
AGID00383	1578	4253	Old	GATA6	NA
AGID00289	1634	12601-1-AP	Set179	GCLC	-0.0830729
AGID00305	1745	ab124827	Set179	GCLM	-0.1286931
AGID00212	1263	3305	Old	GCN5L2	NA
AGID00270	1579	3538	Set179	Gli1	-0.1458028
AGID00263	1520	ab69838	Set179	Gli3	0.1016102
AGID00548	2530	3660	Set179	Glucocorticoid-Receptor	1.178708
AGID00387	1617	12793	Set179	Glutamate-D1-2	0.05064182
AGID00262	1491	ab156876	Set179	Glutaminase	0.1144899
AGID00319	1807	4275	Set179	Granzyme-B	-0.2207704
AGID00368	2169	ab183737	Set179	GRB7	-0.2215832
AGID00396	2339	3593	Set179	Grp75	0.2309448
AGID00174	1163	9315	Set179	GSK-3B	-0.2859492
AGID00502	1082	9336	Old	GSK3_pS9	-0.15505
AGID00033	284	sc-7291	Old	GSK3ALPHABETA	-0.16774
AGID00034	285	9331	Old	GSK3ALPHABETA_pS21S9	-0.059354
AGID00129	1035	3886	Old	GYS	NA
AGID00130	1036	3891	Old	GYS_pS641	NA
AGID01354	1342	9718	Set179	H2AX_pS139	-0.160637
AGID00363	1409	MA1-2022	Set179	H2AX_pS140	0.09877199
AGID00131	1038	MS-325-P1	Old	HER2	-0.59163
AGID00142	299	06-229	Old	HER2_pY1248	-0.19467
AGID00110	911	sc-285	Old	HER3	-0.70502
AGID00080	728	4791	Old	HER3_pY1289	0.1177
AGID00103	890	2573	Old	HEREGULIN	0.037038
AGID00271	1582	11988	Set179	HES1	-1.055607
AGID00397	2340	2024	Set179	Hexokinase-I	0.1358443
AGID00442	1023	2867	Set179	Hexokinase-II	-0.7177423
AGID00419	1402	610958	Old	HIF1ALPHA	NA
AGID00205	1250	ab1791	Set179	Histone-H3	-2.147941
AGID00398	2341	3377	Set179	Histone-H3_pS10	-0.8825141
AGID00332	1901	ab128959	Set179	HLA-DQA1	0.6844412
AGID00333	1902	14832-1-AP	Set179	HMHA1	2.636673
AGID00035	321	2402	Set179	HSP27	-0.08816737
AGID00036	323	2401	Set179	HSP27_pS82	0.4262648
AGID00320	1808	12165	Set179	HSP60	0.2476773
AGID00037	325	4872	Old	HSP70	1.6457
AGID00366	2158	86630	Set179	IDO	3.839936
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	-0.14347
AGID00038	335	3922	Old	IGFBP2	-1.0434
AGID00090	793	611504	Set179	IGFBP3	0.1562252
AGID00039	336	3027	Set179	IGFRb	-0.3331076
AGID00336	1949	12153	Set179	IL-6	0.445936
AGID02221	2583	57145	Set179	IMP3	-0.04092043
AGID02153	2459	14543	Old	INPP4B	-0.31525
AGID00272	1586	3025	Set179	IR-b	-0.1478826
AGID00519	2519	4302	Set179	IRF-3	0.5225955
AGID00520	2520	4947	Set179	IRF-3_pS396	0.1040453
AGID00223	1316	sc-497	Old	IRF1	0.40894
AGID00092	802	06-248	Old	IRS1	0.046554
AGID00040	371	4502	Set179	IRS2	-0.2750981
AGID00250	1394	sc-13157	Old	JAB1	-0.36292
AGID00256	1413	ab109536	Set179	Jagged1	-0.1238059
AGID00177	1166	3230	Old	JAK2	0.35735
AGID00758	377	4671	Old	JNK_pT183Y185	-0.011373
AGID02136	2439	PA5-28262	Old	JNK2	1.0537
AGID00307	1757	ab10484	Set179	KAP1	-0.25471
AGID00528	904	2180	Old	KU80	-0.5056
AGID00375	2237	HPA028732	Set179	LAD1	-0.8984265
AGID00290	1643	IHC-00439	Set179	Lasu1	-0.1759194
AGID00279	1618	4108	Set179	LC3A-B	-0.3454843
AGID00042	397	2752	Old	LCK	1.3166
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	0.35542
AGID00244	1367	2568	Set179	LRP6_pS1490	-0.1982923
AGID00439	2424	2796	Set179	Lyn	0.990929
AGID02154	2460	4370	Old	MAPK_pT202Y204	-0.6493
AGID00198	1222	5453	Set179	Mcl-1	0.5556313
AGID00288	1633	AB3314P	Set179	MCT4	1.010613
AGID00175	1164	3521	Set179	MDM2_pS166	-0.1588712
AGID00044	417	1235-1/ab32576	Old	MEK1	0.69159
AGID00143	1076	9154	Old	MEK1_pS217S221	-0.1515
AGID00201	1243	9125	Set179	MEK2	-0.06876431
AGID00361	2118	ab51061	Set179	MelanA	0.02699374
AGID00362	2119	ab137078	Set179	Melanoma-gp100	0.01293255
AGID00337	1951	12711	Set179	MERIT40	0.2245467
AGID00338	1952	12110	Set179	MERIT40_pS29	-0.07240014
AGID02212	2574	ab195352	Set179	METTL3	-0.04362069
AGID00225	1323	sc-20121	Set179	MIF	-0.5133888
AGID00137	1062	WH0054206M1	Old	MIG6	0.15337
AGID00403	2117	ab20663	Set179	MITF	0.07384353
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set179	Mitofusin-1	-0.3337748
AGID00322	1810	11925	Set179	Mitofusin-2	-0.4581882
AGID00389	2324	3515	Set179	MLH1	-0.04999729
AGID00312	1780	14993	Set179	MLKL	1.67341
AGID00402	2359	MAB3328	Set179	MMP14	-0.3099102
AGID00045	435	4022	Set179	MMP2	-0.4576356
AGID00122	1005	2195	Set179	Mnk1	0.9700414
AGID00331	1899	sc-377312	Set179	MR1	-0.3068374
AGID00273	1589	ab103319	Set179	MRAP	-0.00819297
AGID00530	440	4847	Old	MRE11	0.025411
AGID00390	905	2850	Old	MSH2	-0.54688
AGID00138	1063	22030002	Old	MSH6	-0.5673
AGID00299	1675	ab76148	Set179	MSI2	-0.1501673
AGID00232	1344	ab14705	Set179	MTCO1	1.072663
AGID00046	444	2983	Old	MTOR	-0.12457
AGID00047	446	2971	Old	MTOR_pS2448	0.098987
AGID00204	1247	H00009788-M01A	Set179	MTSS1	0.5270933
AGID00401	1139	21370002	Old	MYH11	0.95539
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	1.339
AGID00318	1803	4282	Set179	Myt1	-0.1656653
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	0.90638
AGID00156	1126	3217	Old	NDRG1_pT346	0.76284
AGID02133	2436	PA5-45913	Set179	NDUFB4	-0.5452792
AGID00134	1046	22710002	Old	NF2	0.031548
AGID00048	457	3033	Old	NFKBP65_pS536	0.68452
AGID02155	2461	3608	Old	NOTCH1	0.29284
AGID00340	1969	4147	Set179	Notch1-cleaved	-0.09007254
AGID00087	767	sc-5593	Set179	Notch3	-0.1751504
AGID00258	1420	3187	Set179	NQO1	-1.197028
AGID00162	1136	sc-31	Old	NRAS	-0.11768
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	-0.1211673
AGID00420	466	1712-1/ab40803	Old	P16INK4A	-0.88115
AGID00384	470	sc-6246	Old	P21	0.28976
AGID00105	897	1591-1/ab32034	Old	P27	0.44044
AGID00096	842	AF1555	Old	P27_pT157	0.12857
AGID00099	878	ab64949	Old	P27_pT198	1.012
AGID00181	1175	9228	Set179	p38-a	0.5569763
AGID00098	479	9211	Old	P38_pT180Y182	0.51354
AGID00049	478	9212	Old	P38MAPK	0.74143
AGID00151	1119	4695	Set179	p44-42-MAPK	-0.0005180108
AGID00050	481	9282	Old	P53	-0.30492
AGID00490	1187	610833	Old	P62LCKLIGAND	0.25581
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	-0.064337
AGID00051	493	1494-1/ab32529	Old	P70S6K1	0.20207
AGID00085	759	9347	Old	P90RSK	-0.052832
AGID00531	770	9344	Old	P90RSK_pT359S363	-0.17602
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.2289349
AGID00053	499	612024	Old	PAI1	1.2218
AGID00224	1322	HPA035895	Set179	PAICS	-0.426468
AGID00323	1811	2602	Set179	PAK1	-0.1476551
AGID02199	2517	PA5-69540	Set179	PAK4	0.4276431
AGID00245	1370	4336-BPC-100	Set179	PAR	-2.428
AGID00374	2209	66564	Set179	PARG	0.1573136
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	-0.44791
AGID00274	1591	ab53715	Set179	Patched	-0.118465
AGID00513	2486	60433	Set179	PAX6	-0.3441789
AGID00441	1621	9857	Set179	PAX8	-0.1411948
AGID00054	504	2542	Old	PAXILLIN	0.52492
AGID00055	509	2130	Old	PCADHERIN	-0.19973
AGID00248	511	ab29	Old	PCNA	-0.28996
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	0.066258
AGID00385	1225	3169	Set179	PDGFRB	0.4757734
AGID00210	1258	ab110332	Set179	PDH	0.7643285
AGID00324	1817	3205	Set179	PDHA1	0.07694689
AGID00280	1622	3820	Set179	PDHK1	0.1663392
AGID00056	515	3062	Old	PDK1	0.64329
AGID00057	516	3061	Old	PDK1_pS241	-0.11141
AGID00300	1234	sc-19090	Old	PDL1	0.65653
AGID00124	1017	2780	Old	PEA15	0.082585
AGID00125	1018	44-836G	Old	PEA15_pS116	2.0325
AGID00440	2429	3192	Set179	PERK	-0.1598809
AGID02207	2569	ab192876	Set179	PGM1	0.2233508
AGID00281	1623	13428	Set179	PHGDH	-0.007306565
AGID00425	2399	22789-1-AP	Set179	PHLPP	-0.2809303
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	-0.03359144
AGID00093	808	4255	Old	PI3KP110ALPHA	-0.18473
AGID00058	523	06-195	Old	PI3KP85	0.56396
AGID00296	1667	5675	Set179	PKA-a	0.6730093
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	1.231264
AGID00172	529	05-154	Old	PKCALPHA	1.1409
AGID00460	530	06-822	Old	PKCALPHA_pS657	1.0256
AGID00114	932	07-875	Old	PKCDELTA_pS664	0.77153
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	1.0274
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	0.6081067
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	0.3157933
AGID00084	754	4513	Set179	PLK1	-0.2839178
AGID00203	1246	22510002	Set179	PMS2	0.0658821
AGID00207	1254	ab14734	Set179	Porin	-0.239313
AGID00381	549	1483-1/ab32085	Old	PR	-0.10936
AGID00081	738	AHO1031	Set179	PRAS40	-0.07010095
AGID00082	739	44-1100G	Old	PRAS40_pT246	-0.16541
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	-0.2591074
AGID00492	1205	HPA007730	Old	PRDX1	0.36108
AGID00190	1204	ab102739	Old	PREX1	1.7091
AGID00061	566	9552	Old	PTEN	0.69754
AGID00364	2154	ab76942	Set179	PTPN12	0.4688815
AGID00218	1290	4976	Set179	Puma	-0.4328899
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	0.8532837
AGID00145	1083	3539	Old	RAB11	0.32266
AGID00169	1150	4314	Old	RAB25	-1.6994
AGID00342	1979	24555	Set179	Rad23A	0.1758241
AGID00261	987	05-525	Old	RAD50	0.68667
AGID00360	579	NA71	Old	RAD51	0.94677
AGID00158	1128	2280	Old	RAPTOR	-0.29346
AGID00059	552	9309	Old	RB	-0.11249
AGID00060	557	9308	Old	RB_pS807S811	-0.43093
AGID00164	1138	21390002	Old	RBM15	-0.1694
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.7392917
AGID00159	1129	2114	Old	RICTOR	-0.053187
AGID00160	1130	3806	Old	RICTOR_pT1135	-0.18642
AGID00282	1624	4926	Set179	RIP	0.3168337
AGID00283	1625	13526	Set179	RIP3	0.01705636
AGID00416	1368	2208	Set179	RPA32	-0.0468654
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	-0.1559257
AGID00341	1978	3388	Set179	RRM1	-0.0999429
AGID00344	1981	PA5-27856	Set179	RRM2	-0.02980254
AGID00554	2425	8408	Set179	RSK1	0.301112
AGID00353	2031	13018	Set179	S100A4	0.2215846
AGID00330	1874	2317	Old	S6	0.11205
AGID00062	600	2211	Old	S6_pS235S236	-0.33943
AGID00063	601	2215	Old	S6_pS240S244	-0.12738
AGID00157	1127	sc-58420	Old	SCD1	-0.28554
AGID00230	1339	11998	Set179	SDHA	-0.04345439
AGID00294	1039	ab69836	Old	SETD2	-0.30317
AGID00161	1131	32-4500	Old	SF2	0.078752
AGID02179	2495	3534	Set179	SFRP1	-0.44766
AGID00431	2411	12103	Set179	SGK1	0.6066568
AGID00430	2409	8156	Set179	SGK3	0.3499695
AGID02168	2476	bs-3413R	Old	SHC_pY317	-0.58264
AGID00376	2241	3397	Set179	SHP2	-0.5213168
AGID00183	1180	3751	Old	SHP2_pY542	-0.16701
AGID02208	2570	ab8120	Set179	SIRP-alpha	2.330647
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	-0.04925083
AGID00064	610	2954	Old	SMAC	-0.13428
AGID00113	922	1649-1/ab33902	Old	SMAD1	-0.57293
AGID00091	796	1735-1/ab40854	Old	SMAD3	0.33793
AGID02160	2467	46535	Old	SMAD4	-0.35882
AGID00065	616	3895	Old	SNAIL	0.065616
AGID00325	1818	4266	Set179	SOD1	0.3075864
AGID00380	1328	13141	Set179	SOD2	1.3555
AGID00298	1670	2748	Set179	Sox2	-0.1900623
AGID00066	621	05-184	Old	SRC	-0.46119
AGID02157	2463	6943	Old	SRC_pY416	2.1498
AGID00068	626	2105	Old	SRC_pY527	-0.048418
AGID00185	1197	4904	Set179	Stat3	0.2524456
AGID00388	637	9131	Old	STAT3_pY705	0.020502
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	1.4653
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.0013933
AGID00357	2099	13647	Set179	STING	1.759283
AGID00128	1033	sc-1240	Old	SYK	1.1513
AGID00070	646	05-348	Set179	Tau	-0.1082931
AGID00327	777	2149	Old	TAZ	-0.052277
AGID00228	1333	7495	Set179	TFAM	0.1721182
AGID00165	1140	22500002	Old	TFRC	0.64045
AGID00149	1107	S1711/ab137573	Old	TIGAR	0.53501
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	1.4244
AGID00406	2370	612344	Set179	TRAP1	-0.4231097
AGID00559	2537	PA5-34561	Set179	TRIM24	-0.04684825
AGID00306	1756	ab167154	Set179	TRIM25	0.3466192
AGID00426	2400	PA5-52193	Set179	TRIP13	-0.5233068
AGID00155	1125	4906	Old	TSC1	-0.041662
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	0.28192
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	-0.15882
AGID00417	1842	ab173300	Set179	TUFM	-0.3365224
AGID00238	1353	sc-81417	Set179	Twist	-0.03497167
AGID00436	1080	5585	Set179	Tyro3	-0.2854738
AGID00295	1662	5546	Set179	U-Histone-H2B	-1.343421
AGID00214	1270	HPA005651	Set179	UBAC1	-0.3391405
AGID00351	2020	sc-136145	Set179	UBQLN4	-0.1154252
AGID00213	1267	sc-271268	Set179	UGT1A	-0.08689759
AGID00284	1626	6888	Set179	ULK1_pS757	-0.1121371
AGID00208	1256	MS304/ab14745	Set179	UQCRC2	-0.06953178
AGID00313	1781	13115	Set179	UVRAG	0.3621889
AGID00073	678	3112	Set179	VASP	0.938733
AGID00184	1181	2502	Set179	VAV1	1.623927
AGID00074	688	2479	Old	VEGFR2	-0.30273
AGID00421	2394	68547	Set179	VHL	0.003707116
AGID00231	1343	SAB4200080	Set179	Vinculin	-0.2136373
AGID00317	1802	4936	Set179	Wee1	-0.254901
AGID00354	2058	4910	Set179	Wee1_pS642	-0.4317003
AGID00285	1627	12124	Set179	WIPI1	0.5101349
AGID00286	1628	8567	Set179	WIPI2	0.5028297
AGID02214	2576	ab195380	Set179	WTAP	0.3957821
AGID00133	1044	sc-32136	Old	XBP1	0.08542
AGID00076	699	2042	Set179	XIAP	0.1588407
AGID00241	1359	sc-56813	Set179	XPA	-0.7134837
AGID00349	1354	ab3299	Set179	XPF	-0.07592297
AGID02137	2440	PA5-29359	Old	XRCC1	0.011915
AGID00088	780	sc-15407	Old	YAP	-0.35583
