AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00310	1776	12994	Set179	Atg5	-0.355419
AGID00277	1613	8558	Set179	Atg7	-0.7107739
AGID00242	1363	2873	Old	ATM	1.7165
AGID02142	2447	13050	Set179	ATM_pS1981	0.9456247
AGID00217	1289	ab14748	Set179	ATP5A	3.428647
AGID02145	2451	PA5-43776	Set179	ATP5H	0.5758983
AGID02150	2456	13934	Set179	ATR	0.08604253
AGID00315	1795	ab178407	Set179	ATR_pS428	0.04230666
AGID00268	1569	ab97508	Set179	ATRX	1.164472
AGID00391	2332	14475	Set179	Aurora-A	-0.1430355
AGID00392	2333	2914	Set179	Aurora-ABC_pT288_pT232_pT198	-0.0310363
AGID02195	2512	MA5-27890	Set179	Aurora-B	0.2180537
AGID00215	1271	8661	Old	AXL	NA
AGID02143	2449	8457	Set179	b-Actin	0.05969897
AGID00179	1170	9565	Set179	b-Catenin_pT41_S45	-0.1253199
AGID00301	1725	14058	Set179	B7-H3	0.4146842
AGID00302	1726	14572	Set179	B7-H4	-0.5192419
AGID00008	63	9291	Old	BAD_pS112	0.0033506
AGID00009	71	1542-1/ab32371	Old	BAK	0.35645
AGID00192	1207	sc-28383	Old	BAP1C4	0.55284
AGID00010	73	2772	Old	BAX	-0.27016
AGID00433	80	M0887	Old	BCL2	0.40107
AGID00219	1299	PAB8528	Old	BCL2A1	-0.14119
AGID00012	84	1018-1	Old	BCLXL	-0.40974
AGID00377	87	sc-10086	Old	BECLIN	-0.044665
AGID00011	75	9562	Old	BETACATENIN	-0.27569
AGID00013	88	1008-1/ab32060	Old	BID	-0.34881
AGID00180	90	1036-1/ab32158	Old	BIM	-0.17438
AGID00221	1311	610978	Set179	BiP-GRP78	0.177833
AGID00373	2194	07-507	Set179	BMK1-Erk5_pT218_Y220	-0.03805604
AGID00355	92	1647/ab33899	Old	BRAF	0.30946
AGID00014	94	2696	Old	BRAF_pS445	0.36428
AGID00445	761	9012	Old	BRCA2	-0.44456
AGID00266	1567	13440	Old	BRD4	1.024
AGID00168	1146	2865	Set179	c-Abl_pY412	-0.574253
AGID00278	1615	3130	Set179	c-IAP2	-0.2870654
AGID00345	1990	5649	Old	CA9	NA
AGID00265	1565	2862	Old	CABL	0.27768
AGID00429	2407	2679	Set179	Calnexin	-0.4069104
AGID00176	1165	9496	Set179	Caspase-8-cleaved	-0.5903057
AGID00623	111	9665	Old	CASPASE3	0.10264
AGID00015	109	9491	Old	CASPASE7CLEAVEDD198	-1.114
AGID00118	951	9746	Old	CASPASE8	-0.15223
AGID00537	935	551246	Old	CASPASE9	NA
AGID00016	114	3238	Old	CAVEOLIN1	0.44306
AGID00358	2100	ab76000	Set179	CD134	-0.6369742
AGID00303	1737	826701	Set179	CD171	0.005712211
AGID00410	125	1632-1/ab78237	Old	CD20	0.10819
AGID00220	1308	ab28340	Old	CD26	-0.19545
AGID00191	1206	610467	Set179	CD29	-0.2863891
AGID00017	127	M0823	Old	CD31	-0.05023
AGID00369	2174	ab108403	Set179	CD38	-0.3305778
AGID00359	2104	ab133616	Set179	CD4	-1.636008
AGID00411	1398	3570	Set179	CD44	-0.6200324
AGID00237	1352	M070101-2	Set179	CD45	-0.6142151
AGID00115	937	611016	Old	CD49B	-0.23266
AGID02171	2482	91882	Set179	CD86	-0.05497304
AGID00329	1873	4688	Set179	cdc25C	0.02476069
AGID00227	1332	4651	Set179	Cdc42	-0.1983489
AGID00422	2396	3387	Set179	Cdc6	-0.34419
AGID00501	1007	9112	Old	CDK1	-0.058159
AGID00293	1658	ab32384	Set179	CDK1_pT14	-1.261124
AGID00314	1783	4539	Old	CDK1_pY15	0.087692
AGID00423	2397	8064	Set179	CDT1	-0.7033372
AGID02101	2348	15102	Set179	cGAS	-0.09644609
AGID00447	2410	13460	Set179	CHD1L	0.5157856
AGID00189	1203	2360	Old	CHK1	-0.39651
AGID00234	1348	ab79758	Old	CHK1_pS296	0.10091
AGID00107	903	2348	Old	CHK1_pS345	-0.15962
AGID00018	146	3440	Old	CHK2	-0.59455
AGID00019	147	2197	Old	CHK2_pT68	0.35906
AGID00527	2078	4952	Old	CIAP	0.31241
AGID00350	2018	3793	Set179	CIITA	0.5187588
AGID00434	155	9164	Old	CJUN_pS73	1.0691
AGID00020	157	1522-1/ab32363	Old	CKIT	-0.41385
AGID00400	852	NB100-91714	Old	CLAUDIN7	-1.071
AGID00466	726	3127	Old	CMET	-0.25011
AGID00079	727	3129	Old	CMET_pY1235	-0.0053685
AGID00167	161	9402	Old	CMYC	-0.37639
AGID00292	1656	11130-1-AP	Old	COG3	0.16533
AGID00021	171	sc-20649	Old	COLLAGENVI	-0.2454
AGID00141	1069	459230	Old	COMPLEXIISUBUNIT30	NA
AGID00267	1568	3512	Set179	Connexin-43	-0.923479
AGID00269	1571	6434	Set179	Coup-TFII	0.388697
AGID00150	1116	4850	Set179	Cox-IV	-0.5866504
AGID00195	1218	4842	Set179	Cox2	-0.3379378
AGID00188	803	05-739	Old	CRAF	-0.18333
AGID00022	179	9427	Old	CRAF_pS338	0.0075142
AGID00023	181	9197	Set179	Creb	-0.7549391
AGID00393	2334	9198	Set179	CREB_pS133	0.5247046
AGID00365	2155	4980	Set179	CSK	0.6176258
AGID00367	2160	9201	Set179	CtIP	-0.3342077
AGID00536	2096	ab107198	Old	CTLA4	NA
AGID00025	198	2936	Set179	Cyclin-D3	-0.4450709
AGID00024	192	1495-1/ab32053	Old	CYCLINB1	-1.0897
AGID00382	194	sc-718	Old	CYCLIND1	-0.0092954
AGID00437	199	sc-25303	Old	CYCLINE1	-0.095461
AGID00449	202	1142-1	Old	CYCLINE2	0.30102
AGID00209	1257	ab110324	Set179	Cyclophilin-F	-1.605662
AGID00247	1379	ab48389	Set179	D-a-Tubulin	-0.185669
AGID00308	1770	GTX10524	Set179	DAPK1_pS308	1.671076
AGID00304	1744	ab51601	Set179	DAPK2	-0.1432232
AGID00343	1980	6998	Set179	DDB-1	0.4925055
AGID00427	2402	5583	Set179	DDR1	-1.065849
AGID00428	2403	SAB4504671	Set179	DDR1_pY513	0.1763163
AGID00532	1273	Bast Lab	Old	DIRAS3	0.39512
AGID00104	891	ab76008	Old	DJ1	-0.22889
AGID02146	2452	4658	Set179	DM-Histone-H3	-0.5089818
AGID00386	1397	ab32521	Set179	DM-K9-Histone-H3	0.1572831
AGID00352	2030	14649	Set179	DNA-Ligase-IV	0.2286426
AGID00407	2371	13609	Set179	DNA_POLG	0.5447501
AGID00399	2344	5032	Set179	DNMT1	0.2532468
AGID00409	2373	5391	Set179	DRP1	0.1314625
AGID00253	1406	5149	Old	DUSP4	-0.098866
AGID00334	1936	ab76310	Set179	DUSP6	0.6601644
AGID00116	940	3218	Old	DVL3	0.27917
AGID00211	1261	sc-251	Old	E2F1	NA
AGID00148	1099	3195	Old	ECADHERIN	-2.7966
AGID00135	1060	2332	Old	EEF2	-0.63558
AGID00136	1061	3692	Old	EEF2K	-0.39594
AGID00152	1120	2232	Old	EGFR	-0.092952
AGID00450	217	2234	Old	EGFR_pY1068	0.51213
AGID00026	221	1124-1/ab32578	Old	EGFR_pY1173	0.085838
AGID00078	722	9742	Old	EIF4E	0.044822
AGID00328	1871	ab76256	Set179	eIF4E_pS209	0.2833963
AGID00154	1124	2498	Old	EIF4G	0.24233
AGID00027	228	9181	Set179	Elk1_pS383	-0.420148
AGID00235	1350	M061329-2	Set179	EMA	0.5786232
AGID00394	2337	3810	Set179	Enolase-1	0.01254424
AGID00395	2338	8171	Set179	Enolase-2	0.4390827
AGID00196	1219	GTX629542	Old	ENY2	NA
AGID00438	1849	A302-024A	Set179	EphA2	0.4537185
AGID00552	2422	6347	Set179	EphA2_pS897	-0.02835726
AGID00553	2423	12677	Set179	EphA2_pY588	0.3967323
AGID00075	693	556347	Old	EPPK1	0.54617
AGID00335	238	RM-9101	Old	ERALPHA	-1.5651
AGID00029	241	1091-1/ab32396	Old	ERALPHA_pS118	0.063529
AGID00240	247	MS-671	Old	ERCC1	-0.09003
AGID00239	1355	11331-1-AP	Old	ERCC5	-0.12348
AGID00484	249	sc-154	Old	ERK2	-0.89132
AGID00372	2193	3552	Set179	Erk5	0.1196019
AGID00405	2369	13826	Set179	ERRalpha	-0.2826398
AGID00187	1200	A303-501A	Old	ETS1	-0.31742
AGID00511	2492	2593	Set179	EVI1	2.120825
AGID00485	1284	4905	Old	EZH2	NA
AGID00030	252	1700-1/ab40794	Set179	FAK	-1.062045
AGID02151	2457	8556	Set179	FAK_pY397	0.9974919
AGID00171	1156	3180	Old	FASN	-0.80189
AGID00356	2085	500-P18/10775-082	Set179	FGF-basic	0.3789008
AGID00031	262	1574-1/ab45688	Old	FIBRONECTIN	0.66459
AGID00339	1959	4403	Set179	FN14	0.455949
AGID02152	2458	20459	Old	FOXM1	0.0086937
AGID00378	269	9467	Old	FOXO3A	0.051499
AGID02197	2515	orb6051	Old	FOXO3A_pS318S321	0.70316
AGID02167	2475	PA5-64616	Set179	FRS2-alpha_pY196	0.2144042
AGID02213	2575	ab124892	Set179	FTO	0.8951244
AGID02141	2446	12263	Old	G6PD	-0.20214
AGID00117	943	3239	Old	GAB2	-0.91336
AGID00412	274	AM4300	Old	GAPDH	-2.0973
AGID00086	764	558686	Old	GATA3	-0.085004
AGID00383	1578	4253	Old	GATA6	NA
AGID00289	1634	12601-1-AP	Set179	GCLC	0.039649
AGID00305	1745	ab124827	Set179	GCLM	-0.1767977
AGID00212	1263	3305	Old	GCN5L2	NA
AGID00270	1579	3538	Set179	Gli1	1.278532
AGID00263	1520	ab69838	Set179	Gli3	1.62505
AGID00548	2530	3660	Set179	Glucocorticoid-Receptor	1.669793
AGID00387	1617	12793	Set179	Glutamate-D1-2	0.7323226
AGID00262	1491	ab156876	Set179	Glutaminase	0.0853784
AGID00319	1807	4275	Set179	Granzyme-B	-1.092046
AGID00368	2169	ab183737	Set179	GRB7	0.1276267
AGID00396	2339	3593	Set179	Grp75	0.3944103
AGID00174	1163	9315	Set179	GSK-3B	-0.7047667
AGID00502	1082	9336	Old	GSK3_pS9	0.052538
AGID00033	284	sc-7291	Old	GSK3ALPHABETA	-0.095163
AGID00034	285	9331	Old	GSK3ALPHABETA_pS21S9	-0.13971
AGID00129	1035	3886	Old	GYS	NA
AGID00130	1036	3891	Old	GYS_pS641	NA
AGID01354	1342	9718	Set179	H2AX_pS139	-0.2119669
AGID00363	1409	MA1-2022	Set179	H2AX_pS140	0.2063235
AGID00131	1038	MS-325-P1	Old	HER2	0.15037
AGID00142	299	06-229	Old	HER2_pY1248	0.32254
AGID00110	911	sc-285	Old	HER3	-0.31179
AGID00080	728	4791	Old	HER3_pY1289	-0.024897
AGID00103	890	2573	Old	HEREGULIN	0.15822
AGID00271	1582	11988	Set179	HES1	2.290624
AGID00397	2340	2024	Set179	Hexokinase-I	0.06645514
AGID00442	1023	2867	Set179	Hexokinase-II	-1.747864
AGID00419	1402	610958	Old	HIF1ALPHA	NA
AGID00205	1250	ab1791	Set179	Histone-H3	-0.8873864
AGID00398	2341	3377	Set179	Histone-H3_pS10	0.1255516
AGID00332	1901	ab128959	Set179	HLA-DQA1	-2.184736
AGID00333	1902	14832-1-AP	Set179	HMHA1	-1.51567
AGID00035	321	2402	Set179	HSP27	-0.2124946
AGID00036	323	2401	Set179	HSP27_pS82	-1.066143
AGID00320	1808	12165	Set179	HSP60	-0.3957545
AGID00037	325	4872	Old	HSP70	-0.92631
AGID00366	2158	86630	Set179	IDO	-0.843307
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	0.18724
AGID00038	335	3922	Old	IGFBP2	-1.3039
AGID00090	793	611504	Set179	IGFBP3	-0.1229672
AGID00039	336	3027	Set179	IGFRb	-1.516415
AGID00336	1949	12153	Set179	IL-6	-0.3082368
AGID02221	2583	57145	Set179	IMP3	-0.1103722
AGID02153	2459	14543	Old	INPP4B	1.2192
AGID00272	1586	3025	Set179	IR-b	0.09999876
AGID00519	2519	4302	Set179	IRF-3	-0.3347704
AGID00520	2520	4947	Set179	IRF-3_pS396	-0.08091351
AGID00223	1316	sc-497	Old	IRF1	-0.01444
AGID00092	802	06-248	Old	IRS1	0.28668
AGID00040	371	4502	Set179	IRS2	-0.2324845
AGID00250	1394	sc-13157	Old	JAB1	0.2054
AGID00256	1413	ab109536	Set179	Jagged1	-0.08970606
AGID00177	1166	3230	Old	JAK2	0.22879
AGID00758	377	4671	Old	JNK_pT183Y185	1.5654
AGID02136	2439	PA5-28262	Old	JNK2	0.019359
AGID00307	1757	ab10484	Set179	KAP1	0.2201546
AGID00528	904	2180	Old	KU80	0.48439
AGID00375	2237	HPA028732	Set179	LAD1	-1.068078
AGID00290	1643	IHC-00439	Set179	Lasu1	1.243721
AGID00279	1618	4108	Set179	LC3A-B	1.09818
AGID00042	397	2752	Old	LCK	-0.48241
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	0.044012
AGID00244	1367	2568	Set179	LRP6_pS1490	0.05394086
AGID00439	2424	2796	Set179	Lyn	-0.5132014
AGID02154	2460	4370	Old	MAPK_pT202Y204	0.1128
AGID00198	1222	5453	Set179	Mcl-1	-0.6234937
AGID00288	1633	AB3314P	Set179	MCT4	0.5830124
AGID00175	1164	3521	Set179	MDM2_pS166	0.8270873
AGID00044	417	1235-1/ab32576	Old	MEK1	0.063869
AGID00143	1076	9154	Old	MEK1_pS217S221	0.17767
AGID00201	1243	9125	Set179	MEK2	-0.0776419
AGID00361	2118	ab51061	Set179	MelanA	0.1692987
AGID00362	2119	ab137078	Set179	Melanoma-gp100	0.0914262
AGID00337	1951	12711	Set179	MERIT40	0.02893376
AGID00338	1952	12110	Set179	MERIT40_pS29	0.2838199
AGID02212	2574	ab195352	Set179	METTL3	1.268676
AGID00225	1323	sc-20121	Set179	MIF	-0.9601225
AGID00137	1062	WH0054206M1	Old	MIG6	0.096358
AGID00403	2117	ab20663	Set179	MITF	0.2147957
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set179	Mitofusin-1	0.5064525
AGID00322	1810	11925	Set179	Mitofusin-2	-0.6825656
AGID00389	2324	3515	Set179	MLH1	0.4236303
AGID00312	1780	14993	Set179	MLKL	0.4764178
AGID00402	2359	MAB3328	Set179	MMP14	1.090575
AGID00045	435	4022	Set179	MMP2	-0.1052462
AGID00122	1005	2195	Set179	Mnk1	-0.2982942
AGID00331	1899	sc-377312	Set179	MR1	-0.5142619
AGID00273	1589	ab103319	Set179	MRAP	0.1948053
AGID00530	440	4847	Old	MRE11	0.38139
AGID00390	905	2850	Old	MSH2	0.38435
AGID00138	1063	22030002	Old	MSH6	0.20038
AGID00299	1675	ab76148	Set179	MSI2	0.1469194
AGID00232	1344	ab14705	Set179	MTCO1	-0.1331612
AGID00046	444	2983	Old	MTOR	0.11744
AGID00047	446	2971	Old	MTOR_pS2448	0.12958
AGID00204	1247	H00009788-M01A	Set179	MTSS1	0.1343984
AGID00401	1139	21370002	Old	MYH11	-1.4577
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	0.12738
AGID00318	1803	4282	Set179	Myt1	0.03730184
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	0.28086
AGID00156	1126	3217	Old	NDRG1_pT346	-0.096978
AGID02133	2436	PA5-45913	Set179	NDUFB4	-0.5377695
AGID00134	1046	22710002	Old	NF2	-0.23874
AGID00048	457	3033	Old	NFKBP65_pS536	1.0717
AGID02155	2461	3608	Old	NOTCH1	0.85367
AGID00340	1969	4147	Set179	Notch1-cleaved	-0.04675297
AGID00087	767	sc-5593	Set179	Notch3	-0.03091058
AGID00258	1420	3187	Set179	NQO1	-1.338858
AGID00162	1136	sc-31	Old	NRAS	0.10859
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	1.244517
AGID00420	466	1712-1/ab40803	Old	P16INK4A	-0.30691
AGID00384	470	sc-6246	Old	P21	-0.54573
AGID00105	897	1591-1/ab32034	Old	P27	-0.05416
AGID00096	842	AF1555	Old	P27_pT157	-0.022627
AGID00099	878	ab64949	Old	P27_pT198	0.08327
AGID00181	1175	9228	Set179	p38-a	-0.2480333
AGID00098	479	9211	Old	P38_pT180Y182	0.43984
AGID00049	478	9212	Old	P38MAPK	-0.15676
AGID00151	1119	4695	Set179	p44-42-MAPK	-0.4563529
AGID00050	481	9282	Old	P53	0.21388
AGID00490	1187	610833	Old	P62LCKLIGAND	-0.38006
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	0.62795
AGID00051	493	1494-1/ab32529	Old	P70S6K1	0.97828
AGID00085	759	9347	Old	P90RSK	-0.2438
AGID00531	770	9344	Old	P90RSK_pT359S363	-0.061825
AGID00182	1178	9346	Set179	p90RSK_pT573	0.02095686
AGID00053	499	612024	Old	PAI1	-0.59345
AGID00224	1322	HPA035895	Set179	PAICS	-0.747124
AGID00323	1811	2602	Set179	PAK1	0.1921882
AGID02199	2517	PA5-69540	Set179	PAK4	0.3525574
AGID00245	1370	4336-BPC-100	Set179	PAR	0.8838935
AGID00374	2209	66564	Set179	PARG	0.1584261
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	0.078418
AGID00274	1591	ab53715	Set179	Patched	-0.06245658
AGID00513	2486	60433	Set179	PAX6	2.021331
AGID00441	1621	9857	Set179	PAX8	2.132062
AGID00054	504	2542	Old	PAXILLIN	0.070804
AGID00055	509	2130	Old	PCADHERIN	0.0085204
AGID00248	511	ab29	Old	PCNA	0.074924
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-0.81022
AGID00385	1225	3169	Set179	PDGFRB	-0.7874965
AGID00210	1258	ab110332	Set179	PDH	-0.06129601
AGID00324	1817	3205	Set179	PDHA1	0.3160078
AGID00280	1622	3820	Set179	PDHK1	-0.1681242
AGID00056	515	3062	Old	PDK1	0.15827
AGID00057	516	3061	Old	PDK1_pS241	0.092443
AGID00300	1234	sc-19090	Old	PDL1	-0.021632
AGID00124	1017	2780	Old	PEA15	-0.63581
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.47343
AGID00440	2429	3192	Set179	PERK	-0.5015941
AGID02207	2569	ab192876	Set179	PGM1	0.07606744
AGID00281	1623	13428	Set179	PHGDH	0.2830305
AGID00425	2399	22789-1-AP	Set179	PHLPP	0.07248392
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	0.0337921
AGID00093	808	4255	Old	PI3KP110ALPHA	0.42038
AGID00058	523	06-195	Old	PI3KP85	-0.57666
AGID00296	1667	5675	Set179	PKA-a	-0.4642159
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	1.490144
AGID00172	529	05-154	Old	PKCALPHA	0.73866
AGID00460	530	06-822	Old	PKCALPHA_pS657	0.79644
AGID00114	932	07-875	Old	PKCDELTA_pS664	0.033016
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.26356
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	1.823439
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	0.240724
AGID00084	754	4513	Set179	PLK1	-1.405737
AGID00203	1246	22510002	Set179	PMS2	0.23701
AGID00207	1254	ab14734	Set179	Porin	-0.1540892
AGID00381	549	1483-1/ab32085	Old	PR	0.074444
AGID00081	738	AHO1031	Set179	PRAS40	-0.114627
AGID00082	739	44-1100G	Old	PRAS40_pT246	0.20698
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	0.5312481
AGID00492	1205	HPA007730	Old	PRDX1	-0.50655
AGID00190	1204	ab102739	Old	PREX1	0.22945
AGID00061	566	9552	Old	PTEN	0.44216
AGID00364	2154	ab76942	Set179	PTPN12	0.1494107
AGID00218	1290	4976	Set179	Puma	-0.1653753
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	0.6393247
AGID00145	1083	3539	Old	RAB11	-0.40958
AGID00169	1150	4314	Old	RAB25	-1.1574
AGID00342	1979	24555	Set179	Rad23A	0.9599303
AGID00261	987	05-525	Old	RAD50	0.17094
AGID00360	579	NA71	Old	RAD51	0.40444
AGID00158	1128	2280	Old	RAPTOR	-0.15672
AGID00059	552	9309	Old	RB	-0.32887
AGID00060	557	9308	Old	RB_pS807S811	-0.098596
AGID00164	1138	21390002	Old	RBM15	0.6963
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.4960298
AGID00159	1129	2114	Old	RICTOR	0.17514
AGID00160	1130	3806	Old	RICTOR_pT1135	0.40051
AGID00282	1624	4926	Set179	RIP	0.8909999
AGID00283	1625	13526	Set179	RIP3	-0.1045561
AGID00416	1368	2208	Set179	RPA32	1.056995
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	1.414734
AGID00341	1978	3388	Set179	RRM1	-0.09930188
AGID00344	1981	PA5-27856	Set179	RRM2	1.633267
AGID00554	2425	8408	Set179	RSK1	0.04836264
AGID00353	2031	13018	Set179	S100A4	-0.4162348
AGID00330	1874	2317	Old	S6	-0.010914
AGID00062	600	2211	Old	S6_pS235S236	-0.047654
AGID00063	601	2215	Old	S6_pS240S244	0.46175
AGID00157	1127	sc-58420	Old	SCD1	-0.10942
AGID00230	1339	11998	Set179	SDHA	0.2146876
AGID00294	1039	ab69836	Old	SETD2	0.047663
AGID00161	1131	32-4500	Old	SF2	0.19968
AGID02179	2495	3534	Set179	SFRP1	-0.4390768
AGID00431	2411	12103	Set179	SGK1	-0.08125832
AGID00430	2409	8156	Set179	SGK3	-0.359325
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.20856
AGID00376	2241	3397	Set179	SHP2	0.09454969
AGID00183	1180	3751	Old	SHP2_pY542	0.61699
AGID02208	2570	ab8120	Set179	SIRP-alpha	-0.3148364
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	0.9651794
AGID00064	610	2954	Old	SMAC	-0.58736
AGID00113	922	1649-1/ab33902	Old	SMAD1	0.26774
AGID00091	796	1735-1/ab40854	Old	SMAD3	0.45279
AGID02160	2467	46535	Old	SMAD4	0.35041
AGID00065	616	3895	Old	SNAIL	0.061286
AGID00325	1818	4266	Set179	SOD1	0.006862315
AGID00380	1328	13141	Set179	SOD2	-0.855375
AGID00298	1670	2748	Set179	Sox2	2.507311
AGID00066	621	05-184	Old	SRC	-0.40332
AGID02157	2463	6943	Old	SRC_pY416	0.11339
AGID00068	626	2105	Old	SRC_pY527	0.93705
AGID00185	1197	4904	Set179	Stat3	1.138914
AGID00388	637	9131	Old	STAT3_pY705	0.63885
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	0.74427
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.087616
AGID00357	2099	13647	Set179	STING	-0.1934311
AGID00128	1033	sc-1240	Old	SYK	-1.4768
AGID00070	646	05-348	Set179	Tau	0.141654
AGID00327	777	2149	Old	TAZ	0.32312
AGID00228	1333	7495	Set179	TFAM	-0.4155315
AGID00165	1140	22500002	Old	TFRC	-2.5772
AGID00149	1107	S1711/ab137573	Old	TIGAR	-0.46945
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	-0.58024
AGID00406	2370	612344	Set179	TRAP1	-0.1372147
AGID00559	2537	PA5-34561	Set179	TRIM24	0.04128088
AGID00306	1756	ab167154	Set179	TRIM25	0.06402909
AGID00426	2400	PA5-52193	Set179	TRIP13	-0.1906386
AGID00155	1125	4906	Old	TSC1	0.44841
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	0.50361
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	0.55482
AGID00417	1842	ab173300	Set179	TUFM	-0.2753104
AGID00238	1353	sc-81417	Set179	Twist	0.2850021
AGID00436	1080	5585	Set179	Tyro3	-0.06936397
AGID00295	1662	5546	Set179	U-Histone-H2B	-0.08545576
AGID00214	1270	HPA005651	Set179	UBAC1	-0.1510069
AGID00351	2020	sc-136145	Set179	UBQLN4	-0.4326028
AGID00213	1267	sc-271268	Set179	UGT1A	-0.05946459
AGID00284	1626	6888	Set179	ULK1_pS757	0.1892425
AGID00208	1256	MS304/ab14745	Set179	UQCRC2	0.6482494
AGID00313	1781	13115	Set179	UVRAG	0.001430238
AGID00073	678	3112	Set179	VASP	0.1586591
AGID00184	1181	2502	Set179	VAV1	-1.624387
AGID00074	688	2479	Old	VEGFR2	-0.69876
AGID00421	2394	68547	Set179	VHL	-0.1821952
AGID00231	1343	SAB4200080	Set179	Vinculin	0.2825676
AGID00317	1802	4936	Set179	Wee1	-0.3182739
AGID00354	2058	4910	Set179	Wee1_pS642	-0.3753459
AGID00285	1627	12124	Set179	WIPI1	3.226805
AGID00286	1628	8567	Set179	WIPI2	0.7671538
AGID02214	2576	ab195380	Set179	WTAP	0.9321431
AGID00133	1044	sc-32136	Old	XBP1	0.61208
AGID00076	699	2042	Set179	XIAP	-0.1072662
AGID00241	1359	sc-56813	Set179	XPA	-0.07652183
AGID00349	1354	ab3299	Set179	XPF	0.06712441
AGID02137	2440	PA5-29359	Old	XRCC1	0.26843
AGID00088	780	sc-15407	Old	YAP	0.075932
AGID00089	782	4911	Old	YAP_pS127	0.32443
