AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00171	1156	3180	Old	FASN	0.92236
AGID00356	2085	500-P18/10775-082	Set179	FGF-basic	-0.1347014
AGID00031	262	1574-1/ab45688	Old	FIBRONECTIN	0.069302
AGID00339	1959	4403	Set179	FN14	0.3779126
AGID02152	2458	20459	Old	FOXM1	0.60362
AGID00378	269	9467	Old	FOXO3A	0.53035
AGID02197	2515	orb6051	Old	FOXO3A_pS318S321	0.41251
AGID02167	2475	PA5-64616	Set179	FRS2-alpha_pY196	-0.3083849
AGID02213	2575	ab124892	Set179	FTO	-0.3155618
AGID02141	2446	12263	Old	G6PD	0.29052
AGID00117	943	3239	Old	GAB2	-0.17975
AGID00412	274	AM4300	Old	GAPDH	-2.64
AGID00086	764	558686	Old	GATA3	-0.071469
AGID00383	1578	4253	Old	GATA6	NA
AGID00289	1634	12601-1-AP	Set179	GCLC	1.951649
AGID00305	1745	ab124827	Set179	GCLM	0.09319899
AGID00212	1263	3305	Old	GCN5L2	NA
AGID00270	1579	3538	Set179	Gli1	0.112805
AGID00263	1520	ab69838	Set179	Gli3	0.2444309
AGID00548	2530	3660	Set179	Glucocorticoid-Receptor	0.3464139
AGID00387	1617	12793	Set179	Glutamate-D1-2	2.898553
AGID00262	1491	ab156876	Set179	Glutaminase	0.1038115
AGID00319	1807	4275	Set179	Granzyme-B	0.715132
AGID00368	2169	ab183737	Set179	GRB7	0.2597419
AGID00396	2339	3593	Set179	Grp75	2.04867
AGID00174	1163	9315	Set179	GSK-3B	-1.211734
AGID00502	1082	9336	Old	GSK3_pS9	0.018893
AGID00033	284	sc-7291	Old	GSK3ALPHABETA	-0.64864
AGID00034	285	9331	Old	GSK3ALPHABETA_pS21S9	-0.26095
AGID00129	1035	3886	Old	GYS	NA
AGID00130	1036	3891	Old	GYS_pS641	NA
AGID01354	1342	9718	Set179	H2AX_pS139	-0.1110967
AGID00363	1409	MA1-2022	Set179	H2AX_pS140	0.424795
AGID00131	1038	MS-325-P1	Old	HER2	-0.30911
AGID00142	299	06-229	Old	HER2_pY1248	0.22701
AGID00110	911	sc-285	Old	HER3	0.16417
AGID00080	728	4791	Old	HER3_pY1289	0.18786
AGID00103	890	2573	Old	HEREGULIN	0.56712
AGID00271	1582	11988	Set179	HES1	-0.9206519
AGID00397	2340	2024	Set179	Hexokinase-I	-0.649468
AGID00442	1023	2867	Set179	Hexokinase-II	-2.884902
AGID00419	1402	610958	Old	HIF1ALPHA	NA
AGID00205	1250	ab1791	Set179	Histone-H3	-1.452998
AGID00398	2341	3377	Set179	Histone-H3_pS10	0.0221339
AGID00332	1901	ab128959	Set179	HLA-DQA1	-0.3435361
AGID00333	1902	14832-1-AP	Set179	HMHA1	-0.4946129
AGID00035	321	2402	Set179	HSP27	0.9614416
AGID00036	323	2401	Set179	HSP27_pS82	0.2892352
AGID00320	1808	12165	Set179	HSP60	0.9652529
AGID00037	325	4872	Old	HSP70	-0.82436
AGID00366	2158	86630	Set179	IDO	-0.1258615
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	0.39246
AGID00038	335	3922	Old	IGFBP2	-0.0011754
AGID00090	793	611504	Set179	IGFBP3	1.549436
AGID00039	336	3027	Set179	IGFRb	-1.168057
AGID00336	1949	12153	Set179	IL-6	-0.404547
AGID02221	2583	57145	Set179	IMP3	0.2305119
AGID02153	2459	14543	Old	INPP4B	0.98748
AGID00272	1586	3025	Set179	IR-b	0.7914357
AGID00519	2519	4302	Set179	IRF-3	0.6141267
AGID00520	2520	4947	Set179	IRF-3_pS396	0.7802261
AGID00223	1316	sc-497	Old	IRF1	-0.26618
AGID00092	802	06-248	Old	IRS1	0.57525
AGID00040	371	4502	Set179	IRS2	0.2747788
AGID00250	1394	sc-13157	Old	JAB1	0.51345
AGID00256	1413	ab109536	Set179	Jagged1	-0.1038655
AGID00177	1166	3230	Old	JAK2	-0.22296
AGID00758	377	4671	Old	JNK_pT183Y185	0.58766
AGID02136	2439	PA5-28262	Old	JNK2	-0.19338
AGID00307	1757	ab10484	Set179	KAP1	-0.54052
AGID00528	904	2180	Old	KU80	-1.0588
AGID00375	2237	HPA028732	Set179	LAD1	-0.2920942
AGID00290	1643	IHC-00439	Set179	Lasu1	-0.07614694
AGID00279	1618	4108	Set179	LC3A-B	0.3108334
AGID00042	397	2752	Old	LCK	-0.16708
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	-0.28797
AGID00244	1367	2568	Set179	LRP6_pS1490	-0.1037526
AGID00439	2424	2796	Set179	Lyn	0.1192441
AGID02154	2460	4370	Old	MAPK_pT202Y204	0.02775
AGID00198	1222	5453	Set179	Mcl-1	0.1382031
AGID00288	1633	AB3314P	Set179	MCT4	0.05195038
AGID00175	1164	3521	Set179	MDM2_pS166	-0.07420784
AGID00044	417	1235-1/ab32576	Old	MEK1	-0.50163
AGID00143	1076	9154	Old	MEK1_pS217S221	0.43986
AGID00201	1243	9125	Set179	MEK2	-0.03677343
AGID00361	2118	ab51061	Set179	MelanA	0.5311418
AGID00362	2119	ab137078	Set179	Melanoma-gp100	0.5998649
AGID00337	1951	12711	Set179	MERIT40	-0.457699
AGID00338	1952	12110	Set179	MERIT40_pS29	-0.09465898
AGID02212	2574	ab195352	Set179	METTL3	0.3678195
AGID00225	1323	sc-20121	Set179	MIF	-0.6327408
AGID00137	1062	WH0054206M1	Old	MIG6	0.0026639
AGID00403	2117	ab20663	Set179	MITF	2.152222
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set179	Mitofusin-1	0.3263221
AGID00322	1810	11925	Set179	Mitofusin-2	0.253244
AGID00389	2324	3515	Set179	MLH1	-0.04565472
AGID00312	1780	14993	Set179	MLKL	1.725584
AGID00402	2359	MAB3328	Set179	MMP14	-1.973154
AGID00045	435	4022	Set179	MMP2	-0.3170139
AGID00122	1005	2195	Set179	Mnk1	-0.2810005
AGID00331	1899	sc-377312	Set179	MR1	-0.07411907
AGID00273	1589	ab103319	Set179	MRAP	0.2259776
AGID00530	440	4847	Old	MRE11	0.28762
AGID00390	905	2850	Old	MSH2	1.3893
AGID00138	1063	22030002	Old	MSH6	-0.37929
AGID00299	1675	ab76148	Set179	MSI2	-0.5115475
AGID00232	1344	ab14705	Set179	MTCO1	0.4287534
AGID00046	444	2983	Old	MTOR	-0.18598
AGID00047	446	2971	Old	MTOR_pS2448	0.22523
AGID00204	1247	H00009788-M01A	Set179	MTSS1	0.9850604
AGID00401	1139	21370002	Old	MYH11	2.522
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	0.015985
AGID00318	1803	4282	Set179	Myt1	0.0313858
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	0.11639
AGID00156	1126	3217	Old	NDRG1_pT346	0.76374
AGID02133	2436	PA5-45913	Set179	NDUFB4	0.2877335
AGID00134	1046	22710002	Old	NF2	-0.80547
AGID00048	457	3033	Old	NFKBP65_pS536	0.65889
AGID02155	2461	3608	Old	NOTCH1	0.43906
AGID00340	1969	4147	Set179	Notch1-cleaved	-0.1384745
AGID00087	767	sc-5593	Set179	Notch3	0.00533563
AGID00258	1420	3187	Set179	NQO1	-0.7083986
AGID00162	1136	sc-31	Old	NRAS	0.37377
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	-0.03757346
AGID00420	466	1712-1/ab40803	Old	P16INK4A	-0.16882
AGID00384	470	sc-6246	Old	P21	0.010055
AGID00105	897	1591-1/ab32034	Old	P27	0.15645
AGID00096	842	AF1555	Old	P27_pT157	-0.014633
AGID00099	878	ab64949	Old	P27_pT198	-0.10242
AGID00181	1175	9228	Set179	p38-a	0.2701178
AGID00098	479	9211	Old	P38_pT180Y182	-0.3784
AGID00049	478	9212	Old	P38MAPK	-0.42515
AGID00151	1119	4695	Set179	p44-42-MAPK	-0.8761887
AGID00050	481	9282	Old	P53	2.0649
AGID00490	1187	610833	Old	P62LCKLIGAND	0.13424
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	1.3729
AGID00051	493	1494-1/ab32529	Old	P70S6K1	-0.14838
AGID00085	759	9347	Old	P90RSK	-0.18355
AGID00531	770	9344	Old	P90RSK_pT359S363	0.44589
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.4242316
AGID00053	499	612024	Old	PAI1	0.33042
AGID00224	1322	HPA035895	Set179	PAICS	0.2859168
AGID00323	1811	2602	Set179	PAK1	-0.8556123
AGID02199	2517	PA5-69540	Set179	PAK4	1.756083
AGID00245	1370	4336-BPC-100	Set179	PAR	-0.9646366
AGID00374	2209	66564	Set179	PARG	-0.2387859
AGID00370	1372	sc-7150	Old	PARP1	-1.0698
AGID00468	501	9546	Old	PARPCLEAVED	0.75142
AGID00274	1591	ab53715	Set179	Patched	-0.04910191
AGID00513	2486	60433	Set179	PAX6	-0.07637615
AGID00441	1621	9857	Set179	PAX8	-0.4260173
AGID00054	504	2542	Old	PAXILLIN	0.08153
AGID00055	509	2130	Old	PCADHERIN	0.086807
AGID00248	511	ab29	Old	PCNA	-0.12832
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-0.89547
AGID00385	1225	3169	Set179	PDGFRB	0.6423009
AGID00210	1258	ab110332	Set179	PDH	0.8320716
AGID00324	1817	3205	Set179	PDHA1	0.2155275
AGID00280	1622	3820	Set179	PDHK1	-0.289742
AGID00056	515	3062	Old	PDK1	-0.16308
AGID00057	516	3061	Old	PDK1_pS241	-0.39002
AGID00300	1234	sc-19090	Old	PDL1	0.59719
AGID00124	1017	2780	Old	PEA15	-0.9642
AGID00125	1018	44-836G	Old	PEA15_pS116	-1.0162
AGID00440	2429	3192	Set179	PERK	-0.9227226
AGID02207	2569	ab192876	Set179	PGM1	1.115618
AGID00281	1623	13428	Set179	PHGDH	0.3542614
AGID00425	2399	22789-1-AP	Set179	PHLPP	0.2420319
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	0.07639358
AGID00093	808	4255	Old	PI3KP110ALPHA	0.25393
AGID00058	523	06-195	Old	PI3KP85	-0.35148
AGID00296	1667	5675	Set179	PKA-a	-0.3844807
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	0.7965139
AGID00172	529	05-154	Old	PKCALPHA	0.40357
AGID00460	530	06-822	Old	PKCALPHA_pS657	0.69994
AGID00114	932	07-875	Old	PKCDELTA_pS664	0.39392
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.55434
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	-0.1394259
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	1.722376
AGID00084	754	4513	Set179	PLK1	-1.284309
AGID00203	1246	22510002	Set179	PMS2	-0.7895065
AGID00207	1254	ab14734	Set179	Porin	-0.02357282
AGID00381	549	1483-1/ab32085	Old	PR	0.4117
AGID00081	738	AHO1031	Set179	PRAS40	0.1765378
AGID00082	739	44-1100G	Old	PRAS40_pT246	0.068065
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	-0.4119561
AGID00492	1205	HPA007730	Old	PRDX1	0.22858
AGID00190	1204	ab102739	Old	PREX1	0.56111
AGID00061	566	9552	Old	PTEN	0.23274
AGID00364	2154	ab76942	Set179	PTPN12	-0.3168401
AGID00218	1290	4976	Set179	Puma	-0.4486116
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	-0.07098839
AGID00145	1083	3539	Old	RAB11	-0.32945
AGID00169	1150	4314	Old	RAB25	0.57221
AGID00342	1979	24555	Set179	Rad23A	0.8575248
AGID00261	987	05-525	Old	RAD50	-0.56262
AGID00360	579	NA71	Old	RAD51	0.58521
AGID00158	1128	2280	Old	RAPTOR	-0.55817
AGID00059	552	9309	Old	RB	0.14591
AGID00060	557	9308	Old	RB_pS807S811	-0.16543
AGID00164	1138	21390002	Old	RBM15	-0.64675
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.06628186
AGID00159	1129	2114	Old	RICTOR	-0.14377
AGID00160	1130	3806	Old	RICTOR_pT1135	0.026399
AGID00282	1624	4926	Set179	RIP	0.3244856
AGID00283	1625	13526	Set179	RIP3	-0.02972422
AGID00416	1368	2208	Set179	RPA32	-0.1854331
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	0.787522
AGID00341	1978	3388	Set179	RRM1	0.09498937
AGID00344	1981	PA5-27856	Set179	RRM2	0.8478708
AGID00554	2425	8408	Set179	RSK1	-0.7177627
AGID00353	2031	13018	Set179	S100A4	-0.45056
AGID00330	1874	2317	Old	S6	-0.39009
AGID00062	600	2211	Old	S6_pS235S236	0.4236
AGID00063	601	2215	Old	S6_pS240S244	0.74642
AGID00157	1127	sc-58420	Old	SCD1	0.90808
AGID00230	1339	11998	Set179	SDHA	1.409385
AGID00294	1039	ab69836	Old	SETD2	0.58182
AGID00161	1131	32-4500	Old	SF2	0.40343
AGID02179	2495	3534	Set179	SFRP1	-0.3435763
AGID00431	2411	12103	Set179	SGK1	0.07828388
AGID00430	2409	8156	Set179	SGK3	-0.4572832
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.29008
AGID00376	2241	3397	Set179	SHP2	-0.2090952
AGID00183	1180	3751	Old	SHP2_pY542	0.62012
AGID02208	2570	ab8120	Set179	SIRP-alpha	-0.06308257
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	1.146007
AGID00064	610	2954	Old	SMAC	-0.90031
AGID00113	922	1649-1/ab33902	Old	SMAD1	-0.34228
AGID00091	796	1735-1/ab40854	Old	SMAD3	-0.49614
AGID02160	2467	46535	Old	SMAD4	0.28465
AGID00065	616	3895	Old	SNAIL	0.90636
AGID00325	1818	4266	Set179	SOD1	1.072393
AGID00380	1328	13141	Set179	SOD2	1.143745
AGID00298	1670	2748	Set179	Sox2	-0.09657474
AGID00066	621	05-184	Old	SRC	-0.27319
AGID02157	2463	6943	Old	SRC_pY416	1.2026
AGID00068	626	2105	Old	SRC_pY527	0.33793
AGID00185	1197	4904	Set179	Stat3	-0.6692116
AGID00388	637	9131	Old	STAT3_pY705	0.12878
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	-0.71456
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.28001
AGID00357	2099	13647	Set179	STING	-0.2232498
AGID00128	1033	sc-1240	Old	SYK	-1.3524
AGID00070	646	05-348	Set179	Tau	2.388789
AGID00327	777	2149	Old	TAZ	-0.044981
AGID00228	1333	7495	Set179	TFAM	-0.1856335
AGID00165	1140	22500002	Old	TFRC	-1.7898
AGID00149	1107	S1711/ab137573	Old	TIGAR	-0.46704
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	-0.32573
AGID00406	2370	612344	Set179	TRAP1	0.7757733
AGID00559	2537	PA5-34561	Set179	TRIM24	0.3382997
AGID00306	1756	ab167154	Set179	TRIM25	-0.4921255
AGID00426	2400	PA5-52193	Set179	TRIP13	-0.5371919
AGID00155	1125	4906	Old	TSC1	-0.11114
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	-0.4485
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	0.54239
AGID00417	1842	ab173300	Set179	TUFM	0.6082262
AGID00238	1353	sc-81417	Set179	Twist	-0.08961674
AGID00436	1080	5585	Set179	Tyro3	0.4609238
AGID00295	1662	5546	Set179	U-Histone-H2B	-0.7768694
AGID00214	1270	HPA005651	Set179	UBAC1	-0.2000095
AGID00351	2020	sc-136145	Set179	UBQLN4	0.1035175
AGID00213	1267	sc-271268	Set179	UGT1A	3.65117
AGID00284	1626	6888	Set179	ULK1_pS757	-0.1852279
AGID00208	1256	MS304/ab14745	Set179	UQCRC2	1.196444
AGID00313	1781	13115	Set179	UVRAG	0.02532383
AGID00073	678	3112	Set179	VASP	-0.1585909
AGID00184	1181	2502	Set179	VAV1	-1.132537
AGID00074	688	2479	Old	VEGFR2	-0.28749
AGID00421	2394	68547	Set179	VHL	-0.3237502
AGID00231	1343	SAB4200080	Set179	Vinculin	-0.09455521
AGID00317	1802	4936	Set179	Wee1	-0.08554154
AGID00354	2058	4910	Set179	Wee1_pS642	0.2185239
AGID00285	1627	12124	Set179	WIPI1	0.8510122
AGID00286	1628	8567	Set179	WIPI2	-0.09875998
AGID02214	2576	ab195380	Set179	WTAP	-0.5016834
AGID00133	1044	sc-32136	Old	XBP1	0.83702
AGID00076	699	2042	Set179	XIAP	-0.6067333
AGID00241	1359	sc-56813	Set179	XPA	-1.387912
AGID00349	1354	ab3299	Set179	XPF	-0.2579121
AGID02137	2440	PA5-29359	Old	XRCC1	-0.24525
AGID00088	780	sc-15407	Old	YAP	-0.42373
