AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00048	457	3033	Old	NFKBP65_pS536	0.97048
AGID02155	2461	3608	Old	NOTCH1	0.2729
AGID00340	1969	4147	Set179	Notch1-cleaved	0.0004383725
AGID00087	767	sc-5593	Set179	Notch3	-0.06390631
AGID00258	1420	3187	Set179	NQO1	0.06606753
AGID00162	1136	sc-31	Old	NRAS	0.19927
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	0.02346545
AGID00420	466	1712-1/ab40803	Old	P16INK4A	-0.4308
AGID00384	470	sc-6246	Old	P21	-0.25557
AGID00105	897	1591-1/ab32034	Old	P27	0.076739
AGID00096	842	AF1555	Old	P27_pT157	0.088883
AGID00099	878	ab64949	Old	P27_pT198	-0.17625
AGID00181	1175	9228	Set179	p38-a	-0.1388537
AGID00098	479	9211	Old	P38_pT180Y182	0.13763
AGID00049	478	9212	Old	P38MAPK	0.0031487
AGID00151	1119	4695	Set179	p44-42-MAPK	-0.4663836
AGID00050	481	9282	Old	P53	1.7791
AGID00490	1187	610833	Old	P62LCKLIGAND	3.1163
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	1.0786
AGID00051	493	1494-1/ab32529	Old	P70S6K1	0.0056134
AGID00085	759	9347	Old	P90RSK	-0.43557
AGID00531	770	9344	Old	P90RSK_pT359S363	0.33891
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.2829835
AGID00053	499	612024	Old	PAI1	1.2977
AGID00224	1322	HPA035895	Set179	PAICS	0.1540642
AGID00323	1811	2602	Set179	PAK1	-0.4644212
AGID02199	2517	PA5-69540	Set179	PAK4	1.025957
AGID00245	1370	4336-BPC-100	Set179	PAR	-2.113174
AGID00374	2209	66564	Set179	PARG	-0.09734226
AGID00370	1372	sc-7150	Old	PARP1	-1.0896
AGID00468	501	9546	Old	PARPCLEAVED	0.53646
AGID00274	1591	ab53715	Set179	Patched	-0.1714638
AGID00513	2486	60433	Set179	PAX6	0.02436621
AGID00441	1621	9857	Set179	PAX8	-0.5373066
AGID00054	504	2542	Old	PAXILLIN	0.17364
AGID00055	509	2130	Old	PCADHERIN	0.080449
AGID00248	511	ab29	Old	PCNA	-0.050652
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	0.11845
AGID00385	1225	3169	Set179	PDGFRB	0.4070314
AGID00210	1258	ab110332	Set179	PDH	0.9480004
AGID00324	1817	3205	Set179	PDHA1	0.02838571
AGID00280	1622	3820	Set179	PDHK1	-0.2991813
AGID00056	515	3062	Old	PDK1	-0.21338
AGID00057	516	3061	Old	PDK1_pS241	-0.45385
AGID00300	1234	sc-19090	Old	PDL1	0.30865
AGID00124	1017	2780	Old	PEA15	-0.7564
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.1059
AGID00440	2429	3192	Set179	PERK	-0.7283273
AGID02207	2569	ab192876	Set179	PGM1	0.1059822
AGID00281	1623	13428	Set179	PHGDH	0.1303702
AGID00425	2399	22789-1-AP	Set179	PHLPP	-0.04221911
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	0.02056675
AGID00093	808	4255	Old	PI3KP110ALPHA	0.12137
AGID00058	523	06-195	Old	PI3KP85	-0.42914
AGID00296	1667	5675	Set179	PKA-a	-0.08541815
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	1.581015
AGID00172	529	05-154	Old	PKCALPHA	0.86638
AGID00460	530	06-822	Old	PKCALPHA_pS657	0.93275
AGID00114	932	07-875	Old	PKCDELTA_pS664	0.3961
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.11127
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	0.1584952
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	1.539963
AGID00084	754	4513	Set179	PLK1	-0.3513552
AGID00203	1246	22510002	Set179	PMS2	-0.6476734
AGID00207	1254	ab14734	Set179	Porin	-0.07320855
AGID00381	549	1483-1/ab32085	Old	PR	0.27456
AGID00081	738	AHO1031	Set179	PRAS40	0.1378492
AGID00082	739	44-1100G	Old	PRAS40_pT246	0.19954
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	-0.3730496
AGID00492	1205	HPA007730	Old	PRDX1	0.091411
AGID00190	1204	ab102739	Old	PREX1	0.47137
AGID00061	566	9552	Old	PTEN	0.25152
AGID00364	2154	ab76942	Set179	PTPN12	-0.3727831
AGID00218	1290	4976	Set179	Puma	-0.287872
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	-0.185541
AGID00145	1083	3539	Old	RAB11	-0.14543
AGID00169	1150	4314	Old	RAB25	-0.55255
AGID00342	1979	24555	Set179	Rad23A	-0.007288235
AGID00261	987	05-525	Old	RAD50	-0.46661
AGID00360	579	NA71	Old	RAD51	0.48069
AGID00158	1128	2280	Old	RAPTOR	-0.29633
AGID00059	552	9309	Old	RB	-0.055393
AGID00060	557	9308	Old	RB_pS807S811	-0.29592
AGID00164	1138	21390002	Old	RBM15	-0.3765
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.5834984
AGID00159	1129	2114	Old	RICTOR	-0.45939
AGID00160	1130	3806	Old	RICTOR_pT1135	0.047867
AGID00282	1624	4926	Set179	RIP	0.08939201
AGID00283	1625	13526	Set179	RIP3	-0.02923861
AGID00416	1368	2208	Set179	RPA32	-0.2945386
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	0.239785
AGID00341	1978	3388	Set179	RRM1	0.04760782
AGID00344	1981	PA5-27856	Set179	RRM2	0.0453483
AGID00554	2425	8408	Set179	RSK1	-0.42178
AGID00353	2031	13018	Set179	S100A4	-0.2738439
AGID00330	1874	2317	Old	S6	-0.15839
AGID00062	600	2211	Old	S6_pS235S236	0.40635
AGID00063	601	2215	Old	S6_pS240S244	0.6436
AGID00157	1127	sc-58420	Old	SCD1	0.93549
AGID00230	1339	11998	Set179	SDHA	0.6579367
AGID00294	1039	ab69836	Old	SETD2	0.21675
AGID00161	1131	32-4500	Old	SF2	0.31032
AGID02179	2495	3534	Set179	SFRP1	-0.3961708
AGID00431	2411	12103	Set179	SGK1	0.01493808
AGID00430	2409	8156	Set179	SGK3	0.4104928
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.24028
AGID00376	2241	3397	Set179	SHP2	-0.6448742
AGID00183	1180	3751	Old	SHP2_pY542	0.35724
AGID02208	2570	ab8120	Set179	SIRP-alpha	0.2782156
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	0.3075797
AGID00064	610	2954	Old	SMAC	-1.0639
AGID00113	922	1649-1/ab33902	Old	SMAD1	-0.33816
AGID00091	796	1735-1/ab40854	Old	SMAD3	-0.34342
AGID02160	2467	46535	Old	SMAD4	0.18233
AGID00065	616	3895	Old	SNAIL	0.57919
AGID00325	1818	4266	Set179	SOD1	0.4860466
AGID00380	1328	13141	Set179	SOD2	1.540801
AGID00298	1670	2748	Set179	Sox2	-0.08133153
AGID00066	621	05-184	Old	SRC	-0.3649
AGID02157	2463	6943	Old	SRC_pY416	0.77847
AGID00068	626	2105	Old	SRC_pY527	0.27618
AGID00185	1197	4904	Set179	Stat3	0.06434997
AGID00388	637	9131	Old	STAT3_pY705	0.031239
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	-0.48528
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.31137
AGID00357	2099	13647	Set179	STING	-0.9156514
AGID00128	1033	sc-1240	Old	SYK	-0.50971
AGID00070	646	05-348	Set179	Tau	0.48432
AGID00327	777	2149	Old	TAZ	-0.082399
AGID00228	1333	7495	Set179	TFAM	-0.01215915
AGID00165	1140	22500002	Old	TFRC	-1.1072
AGID00149	1107	S1711/ab137573	Old	TIGAR	-0.45437
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	-0.58633
AGID00406	2370	612344	Set179	TRAP1	0.5911989
AGID00559	2537	PA5-34561	Set179	TRIM24	0.05663514
AGID00306	1756	ab167154	Set179	TRIM25	-0.02597152
AGID00426	2400	PA5-52193	Set179	TRIP13	-0.8000202
AGID00155	1125	4906	Old	TSC1	-0.19798
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	-0.11476
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	0.61576
AGID00417	1842	ab173300	Set179	TUFM	0.1394638
AGID00238	1353	sc-81417	Set179	Twist	-0.3591101
AGID00436	1080	5585	Set179	Tyro3	0.02365057
AGID00295	1662	5546	Set179	U-Histone-H2B	-0.5602026
AGID00214	1270	HPA005651	Set179	UBAC1	-0.6341416
AGID00351	2020	sc-136145	Set179	UBQLN4	0.04391828
AGID00213	1267	sc-271268	Set179	UGT1A	2.543081
AGID00284	1626	6888	Set179	ULK1_pS757	0.07719948
AGID00208	1256	MS304/ab14745	Set179	UQCRC2	0.2800145
AGID00313	1781	13115	Set179	UVRAG	0.02106247
AGID00073	678	3112	Set179	VASP	-0.2285431
AGID00184	1181	2502	Set179	VAV1	-0.2065315
AGID00074	688	2479	Old	VEGFR2	-0.49193
AGID00421	2394	68547	Set179	VHL	-0.1663691
AGID00231	1343	SAB4200080	Set179	Vinculin	-0.8010469
AGID00317	1802	4936	Set179	Wee1	0.1348794
AGID00354	2058	4910	Set179	Wee1_pS642	-0.2427395
AGID00285	1627	12124	Set179	WIPI1	0.4196123
AGID00286	1628	8567	Set179	WIPI2	-0.3617852
AGID02214	2576	ab195380	Set179	WTAP	-0.6187552
AGID00133	1044	sc-32136	Old	XBP1	0.6561
AGID00076	699	2042	Set179	XIAP	-0.202668
AGID00241	1359	sc-56813	Set179	XPA	-1.006296
AGID00349	1354	ab3299	Set179	XPF	-0.1267845
AGID02137	2440	PA5-29359	Old	XRCC1	-0.19873
AGID00088	780	sc-15407	Old	YAP	-0.62341
