AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00240	247	MS-671	Old	ERCC1	-0.50174
AGID00239	1355	11331-1-AP	Old	ERCC5	-0.70071
AGID00484	249	sc-154	Old	ERK2	-0.097031
AGID00372	2193	3552	Set164	Erk5	-0.2187493
AGID00405	2369	13826	Set164	ERRalpha	-0.7043107
AGID00187	1200	A303-501A	Old	ETS1	0.01324
AGID00511	2492	2593	Set164	EVI1	-0.09050466
AGID00485	1284	4905	Old	EZH2	NA
AGID00030	252	1700-1/ab40794	Set164	FAK	-0.02323934
AGID02151	2457	8556	Set164	FAK_pY397	0.06579709
AGID00171	1156	3180	Old	FASN	-0.7436
AGID00356	2085	500-P18/10775-082	Set164	FGF-basic	1.597294
AGID00031	262	1574-1/ab45688	Old	FIBRONECTIN	-0.81692
AGID00339	1959	4403	Set164	FN14	0.8663708
AGID02152	2458	20459	Old	FOXM1	0.29905
AGID00378	269	9467	Old	FOXO3A	0.19755
AGID02197	2515	orb6051	Old	FOXO3A_pS318S321	0.46048
AGID02167	2475	PA5-64616	Set164	FRS2-alpha_pY196	0.04642763
AGID02213	2575	ab124892	Set164	FTO	-0.3982045
AGID02141	2446	12263	Old	G6PD	1.5641
AGID00117	943	3239	Old	GAB2	-0.95551
AGID00412	274	AM4300	Old	GAPDH	-1.1023
AGID00086	764	558686	Old	GATA3	0.21468
AGID00383	1578	4253	Old	GATA6	NA
AGID00289	1634	12601-1-AP	Set164	GCLC	-1.117431
AGID00305	1745	ab124827	Set164	GCLM	0.1255477
AGID00212	1263	3305	Old	GCN5L2	NA
AGID00270	1579	3538	Set164	Gli1	-0.2617434
AGID00263	1520	ab69838	Set164	Gli3	-0.5049109
AGID00548	2530	3660	Set164	Glucocorticoid-Receptor	-0.4839147
AGID00387	1617	12793	Set164	Glutamate-D1-2	-0.06129783
AGID00262	1491	ab156876	Set164	Glutaminase	0.2838381
AGID00319	1807	4275	Set164	Granzyme-B	0.04183334
AGID00368	2169	ab183737	Set164	GRB7	-0.06615378
AGID00396	2339	3593	Set164	Grp75	-0.3005485
AGID00174	1163	9315	Set164	GSK-3B	-0.8279957
AGID00502	1082	9336	Old	GSK3_pS9	-1.2695
AGID00033	284	sc-7291	Old	GSK3ALPHABETA	0.1996
AGID00034	285	9331	Old	GSK3ALPHABETA_pS21S9	-0.89886
AGID00129	1035	3886	Old	GYS	NA
AGID00130	1036	3891	Old	GYS_pS641	NA
AGID01354	1342	9718	Set164	H2AX_pS139	0.5193593
AGID00363	1409	MA1-2022	Set164	H2AX_pS140	-0.0455815
AGID00131	1038	MS-325-P1	Old	HER2	-1.2669
AGID00142	299	06-229	Old	HER2_pY1248	-0.0042554
AGID00110	911	sc-285	Old	HER3	-0.34756
AGID00080	728	4791	Old	HER3_pY1289	0.4584
AGID00103	890	2573	Old	HEREGULIN	0.64462
AGID00271	1582	11988	Set164	HES1	0.6662743
AGID00397	2340	2024	Set164	Hexokinase-I	-0.3387359
AGID00442	1023	2867	Set164	Hexokinase-II	-0.2738481
AGID00419	1402	610958	Old	HIF1ALPHA	NA
AGID00205	1250	ab1791	Set164	Histone-H3	-0.3703462
AGID00398	2341	3377	Set164	Histone-H3_pS10	-0.4578142
AGID00332	1901	ab128959	Set164	HLA-DQA1	1.179325
AGID00333	1902	14832-1-AP	Set164	HMHA1	-1.342119
AGID00035	321	2402	Set164	HSP27	0.4649607
AGID00036	323	2401	Set164	HSP27_pS82	0.5174401
AGID00320	1808	12165	Set164	HSP60	0.1309091
AGID00037	325	4872	Old	HSP70	-0.75567
AGID00366	2158	86630	Set164	IDO	1.960981
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	0.32986
AGID00038	335	3922	Old	IGFBP2	-1.4189
AGID00090	793	611504	Set164	IGFBP3	-0.2510614
AGID00039	336	3027	Set164	IGFRb	-0.4860504
AGID00336	1949	12153	Set164	IL-6	0.3150073
AGID02221	2583	57145	Set164	IMP3	0.1079523
AGID02153	2459	14543	Old	INPP4B	0.67178
AGID00272	1586	3025	Set164	IR-b	0.4057481
AGID00519	2519	4302	Set164	IRF-3	1.306714
AGID00520	2520	4947	Set164	IRF-3_pS396	0.4458295
AGID00223	1316	sc-497	Old	IRF1	-0.012336
AGID00092	802	06-248	Old	IRS1	0.57663
AGID00040	371	4502	Set164	IRS2	-0.2121238
AGID00250	1394	sc-13157	Old	JAB1	0.037
AGID00256	1413	ab109536	Set164	Jagged1	0.01494838
AGID00177	1166	3230	Old	JAK2	-0.50629
AGID00758	377	4671	Old	JNK_pT183Y185	0.20057
AGID02136	2439	PA5-28262	Old	JNK2	-0.087684
AGID00307	1757	ab10484	Set164	KAP1	-0.1743998
AGID00528	904	2180	Old	KU80	-0.30252
AGID00375	2237	HPA028732	Set164	LAD1	0.9880137
AGID00290	1643	IHC-00439	Set164	Lasu1	-0.5493141
AGID00279	1618	4108	Set164	LC3A-B	0.1612292
AGID00042	397	2752	Old	LCK	0.53604
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	0.17548
AGID00244	1367	2568	Set164	LRP6_pS1490	0.04825703
AGID00439	2424	2796	Set164	Lyn	0.4181388
AGID02154	2460	4370	Old	MAPK_pT202Y204	-0.080809
AGID00198	1222	5453	Set164	Mcl-1	0.3678291
AGID00288	1633	AB3314P	Set164	MCT4	1.483859
AGID00175	1164	3521	Set164	MDM2_pS166	-0.5838565
AGID00044	417	1235-1/ab32576	Old	MEK1	0.27149
AGID00143	1076	9154	Old	MEK1_pS217S221	0.59925
AGID00201	1243	9125	Set164	MEK2	0.4010785
AGID00361	2118	ab51061	Set164	MelanA	-0.2347004
AGID00362	2119	ab137078	Set164	Melanoma-gp100	0.3801144
AGID00337	1951	12711	Set164	MERIT40	-0.7165426
AGID00338	1952	12110	Set164	MERIT40_pS29	-0.1591774
AGID02212	2574	ab195352	Set164	METTL3	-0.644161
AGID00225	1323	sc-20121	Set164	MIF	0.06368266
AGID00137	1062	WH0054206M1	Old	MIG6	0.32448
AGID00403	2117	ab20663	Set164	MITF	0.6721688
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set164	Mitofusin-1	0.572893
AGID00322	1810	11925	Set164	Mitofusin-2	0.2968324
AGID00389	2324	3515	Set164	MLH1	-0.6279837
AGID00312	1780	14993	Set164	MLKL	-0.7025882
AGID00402	2359	MAB3328	Set164	MMP14	0.2826537
AGID00045	435	4022	Set164	MMP2	-0.1079344
AGID00122	1005	2195	Set164	Mnk1	0.14396
AGID00331	1899	sc-377312	Set164	MR1	-0.2327275
AGID00273	1589	ab103319	Set164	MRAP	0.1013681
AGID00530	440	4847	Old	MRE11	0.55806
AGID00390	905	2850	Old	MSH2	0.44246
AGID00138	1063	22030002	Old	MSH6	0.027543
AGID00299	1675	ab76148	Set164	MSI2	-0.04896948
AGID00232	1344	ab14705	Set164	MTCO1	-1.139288
AGID00046	444	2983	Old	MTOR	-0.31738
AGID00047	446	2971	Old	MTOR_pS2448	-0.10619
AGID00204	1247	H00009788-M01A	Set164	MTSS1	0.2900525
AGID00401	1139	21370002	Old	MYH11	-0.98495
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	0.52877
AGID00318	1803	4282	Set164	Myt1	0.06631166
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	-0.46431
AGID00156	1126	3217	Old	NDRG1_pT346	-0.19098
AGID02133	2436	PA5-45913	Set164	NDUFB4	0.1592393
AGID00134	1046	22710002	Old	NF2	-1.007
AGID00048	457	3033	Old	NFKBP65_pS536	-0.17816
AGID02155	2461	3608	Old	NOTCH1	0.58921
AGID00340	1969	4147	Set164	Notch1-cleaved	0.1780951
AGID00087	767	sc-5593	Set164	Notch3	-0.1101925
AGID00258	1420	3187	Set164	NQO1	-0.7359428
AGID00162	1136	sc-31	Old	NRAS	0.087595
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set164	Oct-4	0.02626168
AGID00420	466	1712-1/ab40803	Old	P16INK4A	1.4168
AGID00384	470	sc-6246	Old	P21	-0.8237
AGID00105	897	1591-1/ab32034	Old	P27	-0.11491
AGID00096	842	AF1555	Old	P27_pT157	-0.18504
AGID00099	878	ab64949	Old	P27_pT198	-0.11081
AGID00181	1175	9228	Set164	p38-a	0.3638124
AGID00098	479	9211	Old	P38_pT180Y182	0.084471
AGID00049	478	9212	Old	P38MAPK	0.18027
AGID00151	1119	4695	Set164	p44-42-MAPK	-1.182228
AGID00050	481	9282	Old	P53	0.18948
AGID00490	1187	610833	Old	P62LCKLIGAND	0.79342
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	0.41569
AGID00051	493	1494-1/ab32529	Old	P70S6K1	-0.56138
AGID00085	759	9347	Old	P90RSK	0.38249
AGID00531	770	9344	Old	P90RSK_pT359S363	-0.094245
AGID00182	1178	9346	Set164	p90RSK_pT573	-0.2926166
AGID00053	499	612024	Old	PAI1	1.8951
AGID00224	1322	HPA035895	Set164	PAICS	-1.090373
AGID00323	1811	2602	Set164	PAK1	-0.8026461
AGID02199	2517	PA5-69540	Set164	PAK4	-1.391538
AGID00245	1370	4336-BPC-100	Set164	PAR	-1.35994
AGID00374	2209	66564	Set164	PARG	0.01504413
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	0.18022
AGID00274	1591	ab53715	Set164	Patched	0.2486547
AGID00513	2486	60433	Set164	PAX6	0.332229
AGID00441	1621	9857	Set164	PAX8	-0.3600976
AGID00054	504	2542	Old	PAXILLIN	-0.12075
AGID00055	509	2130	Old	PCADHERIN	0.27023
AGID00248	511	ab29	Old	PCNA	0.13221
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-1.0312
AGID00385	1225	3169	Set164	PDGFRB	0.04219551
AGID00210	1258	ab110332	Set164	PDH	0.03472857
AGID00324	1817	3205	Set164	PDHA1	-0.07027113
AGID00280	1622	3820	Set164	PDHK1	0.15198
AGID00056	515	3062	Old	PDK1	-0.028439
AGID00057	516	3061	Old	PDK1_pS241	-0.30903
AGID00300	1234	sc-19090	Old	PDL1	1.573
AGID00124	1017	2780	Old	PEA15	0.072586
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.75275
AGID00440	2429	3192	Set164	PERK	-0.236702
AGID02207	2569	ab192876	Set164	PGM1	-0.4568426
AGID00281	1623	13428	Set164	PHGDH	0.0114935
AGID00425	2399	22789-1-AP	Set164	PHLPP	-0.4146985
AGID00226	1330	sc-376412	Set164	PI3K-p110-b	0.1124639
AGID00093	808	4255	Old	PI3KP110ALPHA	0.27737
AGID00058	523	06-195	Old	PI3KP85	-0.18608
AGID00296	1667	5675	Set164	PKA-a	-0.6378597
AGID00259	1426	9375	Set164	PKC-a-b-II_pT638_T641	-0.4741401
AGID00172	529	05-154	Old	PKCALPHA	-0.25242
AGID00460	530	06-822	Old	PKCALPHA_pS657	-0.083777
AGID00114	932	07-875	Old	PKCDELTA_pS664	-0.01851
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.39552
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set164	PLC-gamma1	-2.095391
AGID02138	2441	GTX133463	Set164	PLC-gamma2_pY759	0.9273145
AGID00084	754	4513	Set164	PLK1	-0.1601372
AGID00203	1246	22510002	Set164	PMS2	-0.8480995
AGID00207	1254	ab14734	Set164	Porin	-0.1698489
AGID00381	549	1483-1/ab32085	Old	PR	0.15435
AGID00081	738	AHO1031	Set164	PRAS40	0.02682885
AGID00082	739	44-1100G	Old	PRAS40_pT246	-0.15861
AGID00424	2398	OAAF05458	Set164	PRC1_pT481	-0.09645186
AGID00492	1205	HPA007730	Old	PRDX1	-0.0089877
AGID00190	1204	ab102739	Old	PREX1	0.29857
AGID00061	566	9552	Old	PTEN	0.2498
AGID00364	2154	ab76942	Set164	PTPN12	0.01127082
AGID00218	1290	4976	Set164	Puma	0.7967825
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set164	Pyk2_pY402	0.2886999
AGID00145	1083	3539	Old	RAB11	-0.2825
AGID00169	1150	4314	Old	RAB25	0.013279
AGID00342	1979	24555	Set164	Rad23A	0.09650506
AGID00261	987	05-525	Old	RAD50	0.033368
AGID00360	579	NA71	Old	RAD51	1.2578
AGID00158	1128	2280	Old	RAPTOR	-0.24364
AGID00059	552	9309	Old	RB	-0.086837
AGID00060	557	9308	Old	RB_pS807S811	-1.223
AGID00164	1138	21390002	Old	RBM15	-0.66845
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set164	Rheb	-0.6700407
AGID00159	1129	2114	Old	RICTOR	-0.17088
AGID00160	1130	3806	Old	RICTOR_pT1135	0.62294
AGID00282	1624	4926	Set164	RIP	-0.9236644
AGID00283	1625	13526	Set164	RIP3	-0.0160235
AGID00416	1368	2208	Set164	RPA32	0.01142638
AGID00246	1375	A300-245A	Set164	RPA32_pS4_S8	-0.1368311
AGID00341	1978	3388	Set164	RRM1	0.6341058
AGID00344	1981	PA5-27856	Set164	RRM2	-0.2534078
AGID00554	2425	8408	Set164	RSK1	-0.03763535
AGID00353	2031	13018	Set164	S100A4	0.3404192
AGID00330	1874	2317	Old	S6	-0.024684
AGID00062	600	2211	Old	S6_pS235S236	-0.97064
AGID00063	601	2215	Old	S6_pS240S244	-1.5052
AGID00157	1127	sc-58420	Old	SCD1	-0.2247
AGID00230	1339	11998	Set164	SDHA	0.7972166
AGID00294	1039	ab69836	Old	SETD2	1.7152
AGID00161	1131	32-4500	Old	SF2	-0.74171
AGID02179	2495	3534	Set164	SFRP1	-0.1712177
AGID00431	2411	12103	Set164	SGK1	0.1808046
AGID00430	2409	8156	Set164	SGK3	0.5138035
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.074719
AGID00376	2241	3397	Set164	SHP2	-0.387312
AGID00183	1180	3751	Old	SHP2_pY542	0.32682
AGID02208	2570	ab8120	Set164	SIRP-alpha	0.04310022
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set164	Slfn11	-0.263673
AGID00064	610	2954	Old	SMAC	0.081082
AGID00113	922	1649-1/ab33902	Old	SMAD1	-0.2842
AGID00091	796	1735-1/ab40854	Old	SMAD3	0.41008
AGID02160	2467	46535	Old	SMAD4	-0.030146
AGID00065	616	3895	Old	SNAIL	0.42177
AGID00325	1818	4266	Set164	SOD1	0.1767672
AGID00380	1328	13141	Set164	SOD2	1.663538
AGID00298	1670	2748	Set164	Sox2	-0.01424869
AGID00066	621	05-184	Old	SRC	0.055161
AGID02157	2463	6943	Old	SRC_pY416	0.62828
AGID00068	626	2105	Old	SRC_pY527	0.11949
AGID00185	1197	4904	Set164	Stat3	-1.518907
AGID00388	637	9131	Old	STAT3_pY705	0.1348
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	-0.55141
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.384
AGID00357	2099	13647	Set164	STING	-0.2350537
AGID00128	1033	sc-1240	Old	SYK	-0.224
AGID00070	646	05-348	Set164	Tau	-0.4392877
AGID00327	777	2149	Old	TAZ	0.40304
AGID00228	1333	7495	Set164	TFAM	1.289011
AGID00165	1140	22500002	Old	TFRC	0.014193
AGID00149	1107	S1711/ab137573	Old	TIGAR	0.29553
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	1.6979
AGID00406	2370	612344	Set164	TRAP1	-0.2961841
AGID00559	2537	PA5-34561	Set164	TRIM24	-0.248776
AGID00306	1756	ab167154	Set164	TRIM25	-1.008723
AGID00426	2400	PA5-52193	Set164	TRIP13	0.4052662
AGID00155	1125	4906	Old	TSC1	0.34605
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	-0.30752
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	-0.37752
AGID00417	1842	ab173300	Set164	TUFM	-0.4400352
AGID00238	1353	sc-81417	Set164	Twist	0.06464503
AGID00436	1080	5585	Set164	Tyro3	0.02396517
AGID00295	1662	5546	Set164	U-Histone-H2B	0.0999506
AGID00214	1270	HPA005651	Set164	UBAC1	0.9017457
AGID00351	2020	sc-136145	Set164	UBQLN4	-0.08058021
AGID00213	1267	sc-271268	Set164	UGT1A	0.9481602
AGID00284	1626	6888	Set164	ULK1_pS757	0.07201013
AGID00208	1256	MS304/ab14745	Set164	UQCRC2	-0.28672
AGID00313	1781	13115	Set164	UVRAG	-0.2050944
AGID00073	678	3112	Set164	VASP	1.947494
AGID00184	1181	2502	Set164	VAV1	-0.8895782
AGID00074	688	2479	Old	VEGFR2	0.72616
AGID00421	2394	68547	Set164	VHL	0.5690344
AGID00231	1343	SAB4200080	Set164	Vinculin	-0.1311369
AGID00317	1802	4936	Set164	Wee1	-0.4599115
AGID00354	2058	4910	Set164	Wee1_pS642	0.7375803
AGID00285	1627	12124	Set164	WIPI1	-0.3311418
AGID00286	1628	8567	Set164	WIPI2	-0.3654464
AGID02214	2576	ab195380	Set164	WTAP	0.5486962
AGID00133	1044	sc-32136	Old	XBP1	-0.022351
AGID00076	699	2042	Set164	XIAP	-0.437854
AGID00241	1359	sc-56813	Set164	XPA	-1.083398
AGID00349	1354	ab3299	Set164	XPF	-0.2879298
AGID02137	2440	PA5-29359	Old	XRCC1	0.020863
AGID00088	780	sc-15407	Old	YAP	0.10999
