AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00143	1076	9154	Old	MEK1_pS217S221	1.0383
AGID00201	1243	9125	Set179	MEK2	-0.04864994
AGID00361	2118	ab51061	Set179	MelanA	0.2808354
AGID00362	2119	ab137078	Set179	Melanoma-gp100	0.7043222
AGID00337	1951	12711	Set179	MERIT40	-0.3497079
AGID00338	1952	12110	Set179	MERIT40_pS29	-0.2468874
AGID02212	2574	ab195352	Set179	METTL3	0.06005853
AGID00225	1323	sc-20121	Set179	MIF	-0.2066055
AGID00137	1062	WH0054206M1	Old	MIG6	0.29614
AGID00403	2117	ab20663	Set179	MITF	-0.2144639
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set179	Mitofusin-1	0.008828724
AGID00322	1810	11925	Set179	Mitofusin-2	-0.07971438
AGID00389	2324	3515	Set179	MLH1	-0.2330836
AGID00312	1780	14993	Set179	MLKL	-1.550633
AGID00402	2359	MAB3328	Set179	MMP14	0.2326171
AGID00045	435	4022	Set179	MMP2	-0.4452368
AGID00122	1005	2195	Set179	Mnk1	0.05680355
AGID00331	1899	sc-377312	Set179	MR1	-0.4034162
AGID00273	1589	ab103319	Set179	MRAP	0.2333865
AGID00530	440	4847	Old	MRE11	0.68299
AGID00390	905	2850	Old	MSH2	-0.56759
AGID00138	1063	22030002	Old	MSH6	-0.32923
AGID00299	1675	ab76148	Set179	MSI2	-0.6265903
AGID00232	1344	ab14705	Set179	MTCO1	-1.642179
AGID00046	444	2983	Old	MTOR	-0.18989
AGID00047	446	2971	Old	MTOR_pS2448	0.50654
AGID00204	1247	H00009788-M01A	Set179	MTSS1	-0.131501
AGID00401	1139	21370002	Old	MYH11	0.058244
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	-0.064088
AGID00318	1803	4282	Set179	Myt1	-0.04441259
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	-0.44722
AGID00156	1126	3217	Old	NDRG1_pT346	1.7613
AGID02133	2436	PA5-45913	Set179	NDUFB4	-0.0100264
AGID00134	1046	22710002	Old	NF2	-0.57714
AGID00048	457	3033	Old	NFKBP65_pS536	2.2851
AGID02155	2461	3608	Old	NOTCH1	0.48255
AGID00340	1969	4147	Set179	Notch1-cleaved	0.02833893
AGID00087	767	sc-5593	Set179	Notch3	0.02205285
AGID00258	1420	3187	Set179	NQO1	-1.014401
AGID00162	1136	sc-31	Old	NRAS	0.044705
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	-0.1676606
AGID00420	466	1712-1/ab40803	Old	P16INK4A	1.5966
AGID00384	470	sc-6246	Old	P21	0.30464
AGID00105	897	1591-1/ab32034	Old	P27	1.375
AGID00096	842	AF1555	Old	P27_pT157	-0.018288
AGID00099	878	ab64949	Old	P27_pT198	0.028573
AGID00181	1175	9228	Set179	p38-a	-0.7984567
AGID00098	479	9211	Old	P38_pT180Y182	0.098539
AGID00049	478	9212	Old	P38MAPK	-0.93286
AGID00151	1119	4695	Set179	p44-42-MAPK	-0.5850416
AGID00050	481	9282	Old	P53	0.029644
AGID00490	1187	610833	Old	P62LCKLIGAND	0.56819
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	-0.081786
AGID00051	493	1494-1/ab32529	Old	P70S6K1	-0.14716
AGID00085	759	9347	Old	P90RSK	-0.27311
AGID00531	770	9344	Old	P90RSK_pT359S363	-0.23423
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.1872283
AGID00053	499	612024	Old	PAI1	0.0058377
AGID00224	1322	HPA035895	Set179	PAICS	-0.8095156
AGID00323	1811	2602	Set179	PAK1	-0.476573
AGID02199	2517	PA5-69540	Set179	PAK4	2.432763
AGID00245	1370	4336-BPC-100	Set179	PAR	0.4764219
AGID00374	2209	66564	Set179	PARG	-0.2745164
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	0.05902
AGID00274	1591	ab53715	Set179	Patched	0.1059672
AGID00513	2486	60433	Set179	PAX6	1.036537
AGID00441	1621	9857	Set179	PAX8	-0.03419649
AGID00054	504	2542	Old	PAXILLIN	1.4767
AGID00055	509	2130	Old	PCADHERIN	-0.10956
AGID00248	511	ab29	Old	PCNA	-0.16889
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-0.53602
AGID00385	1225	3169	Set179	PDGFRB	0.3361388
AGID00210	1258	ab110332	Set179	PDH	0.1774485
AGID00324	1817	3205	Set179	PDHA1	0.1224992
AGID00280	1622	3820	Set179	PDHK1	0.08356113
AGID00056	515	3062	Old	PDK1	0.43964
AGID00057	516	3061	Old	PDK1_pS241	0.40469
AGID00300	1234	sc-19090	Old	PDL1	0.031709
AGID00124	1017	2780	Old	PEA15	0.10316
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.10623
AGID00440	2429	3192	Set179	PERK	-0.7147676
AGID02207	2569	ab192876	Set179	PGM1	0.4220308
AGID00281	1623	13428	Set179	PHGDH	0.5894555
AGID00425	2399	22789-1-AP	Set179	PHLPP	0.4337425
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	-0.03341345
AGID00093	808	4255	Old	PI3KP110ALPHA	0.38693
AGID00058	523	06-195	Old	PI3KP85	-0.51276
AGID00296	1667	5675	Set179	PKA-a	0.7293619
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	0.8496524
AGID00172	529	05-154	Old	PKCALPHA	0.1023
AGID00460	530	06-822	Old	PKCALPHA_pS657	0.2976
AGID00114	932	07-875	Old	PKCDELTA_pS664	0.17572
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	0.22813
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	-0.01539817
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	0.9536061
AGID00084	754	4513	Set179	PLK1	-0.6979623
AGID00203	1246	22510002	Set179	PMS2	-0.3927073
AGID00207	1254	ab14734	Set179	Porin	-0.3614752
AGID00381	549	1483-1/ab32085	Old	PR	0.76557
AGID00081	738	AHO1031	Set179	PRAS40	0.01573875
AGID00082	739	44-1100G	Old	PRAS40_pT246	0.3464
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	0.923368
AGID00492	1205	HPA007730	Old	PRDX1	-0.67057
AGID00190	1204	ab102739	Old	PREX1	-1.1246
AGID00061	566	9552	Old	PTEN	-0.23371
AGID00364	2154	ab76942	Set179	PTPN12	-0.03420067
AGID00218	1290	4976	Set179	Puma	-0.6807452
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	-0.00161031
AGID00145	1083	3539	Old	RAB11	-0.56396
AGID00169	1150	4314	Old	RAB25	1.4289
AGID00342	1979	24555	Set179	Rad23A	0.4989488
AGID00261	987	05-525	Old	RAD50	0.31277
AGID00360	579	NA71	Old	RAD51	0.31426
AGID00158	1128	2280	Old	RAPTOR	-0.05289
AGID00059	552	9309	Old	RB	0.027319
AGID00060	557	9308	Old	RB_pS807S811	-0.89949
AGID00164	1138	21390002	Old	RBM15	-0.5909
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.4645415
AGID00159	1129	2114	Old	RICTOR	4.8254
AGID00160	1130	3806	Old	RICTOR_pT1135	1.0537
AGID00282	1624	4926	Set179	RIP	-0.1721933
AGID00283	1625	13526	Set179	RIP3	0.189614
AGID00416	1368	2208	Set179	RPA32	-0.3432029
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	-0.2733024
AGID00341	1978	3388	Set179	RRM1	0.07957979
AGID00344	1981	PA5-27856	Set179	RRM2	1.161157
AGID00554	2425	8408	Set179	RSK1	-0.5006907
AGID00353	2031	13018	Set179	S100A4	-0.7254678
AGID00330	1874	2317	Old	S6	-0.9991
AGID00062	600	2211	Old	S6_pS235S236	-1.0748
AGID00063	601	2215	Old	S6_pS240S244	-1.3497
AGID00157	1127	sc-58420	Old	SCD1	0.012102
AGID00230	1339	11998	Set179	SDHA	-0.1403028
AGID00294	1039	ab69836	Old	SETD2	0.17658
AGID00161	1131	32-4500	Old	SF2	0.49688
AGID02179	2495	3534	Set179	SFRP1	-0.2125455
AGID00431	2411	12103	Set179	SGK1	0.1085254
AGID00430	2409	8156	Set179	SGK3	-0.1733843
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.16301
AGID00376	2241	3397	Set179	SHP2	-0.362438
AGID00183	1180	3751	Old	SHP2_pY542	-0.22848
AGID02208	2570	ab8120	Set179	SIRP-alpha	-1.193557
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	0.1276647
AGID00064	610	2954	Old	SMAC	-1.5386
AGID00113	922	1649-1/ab33902	Old	SMAD1	-0.51642
AGID00091	796	1735-1/ab40854	Old	SMAD3	0.2754
AGID02160	2467	46535	Old	SMAD4	0.28376
AGID00065	616	3895	Old	SNAIL	-0.033266
AGID00325	1818	4266	Set179	SOD1	0.3940685
AGID00380	1328	13141	Set179	SOD2	-0.4159886
AGID00298	1670	2748	Set179	Sox2	0.08780599
AGID00066	621	05-184	Old	SRC	0.54437
AGID02157	2463	6943	Old	SRC_pY416	-0.92137
AGID00068	626	2105	Old	SRC_pY527	0.20769
AGID00185	1197	4904	Set179	Stat3	-0.2087722
AGID00388	637	9131	Old	STAT3_pY705	-0.33854
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	-0.54626
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.44248
AGID00357	2099	13647	Set179	STING	0.8955344
AGID00128	1033	sc-1240	Old	SYK	-2.0624
AGID00070	646	05-348	Set179	Tau	1.415056
AGID00327	777	2149	Old	TAZ	0.15456
AGID00228	1333	7495	Set179	TFAM	-0.8577457
AGID00165	1140	22500002	Old	TFRC	-1.9439
AGID00149	1107	S1711/ab137573	Old	TIGAR	-0.53378
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	0.11352
AGID00406	2370	612344	Set179	TRAP1	-0.8254663
AGID00559	2537	PA5-34561	Set179	TRIM24	-0.02205442
AGID00306	1756	ab167154	Set179	TRIM25	-1.494918
AGID00426	2400	PA5-52193	Set179	TRIP13	0.199374
AGID00155	1125	4906	Old	TSC1	0.45925
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	0.38202
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	1.2055
AGID00417	1842	ab173300	Set179	TUFM	0.2230925
AGID00238	1353	sc-81417	Set179	Twist	0.1915122
AGID00436	1080	5585	Set179	Tyro3	-0.1464456
AGID00295	1662	5546	Set179	U-Histone-H2B	-0.6778569
AGID00214	1270	HPA005651	Set179	UBAC1	0.1431863
AGID00351	2020	sc-136145	Set179	UBQLN4	-0.1958707
AGID00213	1267	sc-271268	Set179	UGT1A	0.05729656
AGID00284	1626	6888	Set179	ULK1_pS757	0.0704476
AGID00208	1256	MS304/ab14745	Set179	UQCRC2	-0.0799414
AGID00313	1781	13115	Set179	UVRAG	-0.07639271
AGID00073	678	3112	Set179	VASP	-0.1743661
AGID00184	1181	2502	Set179	VAV1	-2.073272
AGID00074	688	2479	Old	VEGFR2	0.20295
AGID00421	2394	68547	Set179	VHL	-0.4267503
AGID00231	1343	SAB4200080	Set179	Vinculin	3.602737
AGID00317	1802	4936	Set179	Wee1	-0.004596524
AGID00354	2058	4910	Set179	Wee1_pS642	-0.03629987
AGID00285	1627	12124	Set179	WIPI1	1.081099
AGID00286	1628	8567	Set179	WIPI2	0.0188733
AGID02214	2576	ab195380	Set179	WTAP	-0.1384989
AGID00133	1044	sc-32136	Old	XBP1	-0.12439
AGID00076	699	2042	Set179	XIAP	-0.4249074
AGID00241	1359	sc-56813	Set179	XPA	-1.008648
AGID00349	1354	ab3299	Set179	XPF	-0.1094224
AGID02137	2440	PA5-29359	Old	XRCC1	-0.55273
AGID00088	780	sc-15407	Old	YAP	0.29324
