AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00014	94	2696	Old	BRAF_pS445	-0.23352
AGID00445	761	9012	Old	BRCA2	0.46406
AGID00266	1567	13440	Old	BRD4	-0.58096
AGID00168	1146	2865	Set179	c-Abl_pY412	-0.2128592
AGID00278	1615	3130	Set179	c-IAP2	-0.1885437
AGID00345	1990	5649	Old	CA9	NA
AGID00265	1565	2862	Old	CABL	0.24416
AGID00429	2407	2679	Set179	Calnexin	2.029892
AGID00176	1165	9496	Set179	Caspase-8-cleaved	-0.4810755
AGID00623	111	9665	Old	CASPASE3	0.040647
AGID00015	109	9491	Old	CASPASE7CLEAVEDD198	-0.54636
AGID00118	951	9746	Old	CASPASE8	0.036027
AGID00537	935	551246	Old	CASPASE9	NA
AGID00016	114	3238	Old	CAVEOLIN1	1.179
AGID00358	2100	ab76000	Set179	CD134	-0.2903921
AGID00303	1737	826701	Set179	CD171	-0.7933352
AGID00410	125	1632-1/ab78237	Old	CD20	-0.23677
AGID00220	1308	ab28340	Old	CD26	-0.083336
AGID00191	1206	610467	Set179	CD29	-0.1263625
AGID00017	127	M0823	Old	CD31	-0.0029693
AGID00369	2174	ab108403	Set179	CD38	-0.07151686
AGID00359	2104	ab133616	Set179	CD4	0.9491017
AGID00411	1398	3570	Set179	CD44	1.482987
AGID00237	1352	M070101-2	Set179	CD45	0.5114975
AGID00115	937	611016	Old	CD49B	-0.42019
AGID02171	2482	91882	Set179	CD86	-0.02990987
AGID00329	1873	4688	Set179	cdc25C	-0.03418403
AGID00227	1332	4651	Set179	Cdc42	0.2161043
AGID00422	2396	3387	Set179	Cdc6	-0.2446087
AGID00501	1007	9112	Old	CDK1	-0.17532
AGID00293	1658	ab32384	Set179	CDK1_pT14	-0.493304
AGID00314	1783	4539	Old	CDK1_pY15	0.002051
AGID00423	2397	8064	Set179	CDT1	-0.3452715
AGID02101	2348	15102	Set179	cGAS	0.01937179
AGID00447	2410	13460	Set179	CHD1L	-0.1160728
AGID00189	1203	2360	Old	CHK1	-0.57319
AGID00234	1348	ab79758	Old	CHK1_pS296	0.12394
AGID00107	903	2348	Old	CHK1_pS345	-0.40988
AGID00018	146	3440	Old	CHK2	-0.32136
AGID00019	147	2197	Old	CHK2_pT68	0.54928
AGID00527	2078	4952	Old	CIAP	0.29752
AGID00350	2018	3793	Set179	CIITA	0.3264918
AGID00434	155	9164	Old	CJUN_pS73	-0.1297
AGID00020	157	1522-1/ab32363	Old	CKIT	-0.037477
AGID00400	852	NB100-91714	Old	CLAUDIN7	-1.2233
AGID00466	726	3127	Old	CMET	-0.43786
AGID00079	727	3129	Old	CMET_pY1235	0.064932
AGID00167	161	9402	Old	CMYC	0.15858
AGID00292	1656	11130-1-AP	Old	COG3	-0.013437
AGID00021	171	sc-20649	Old	COLLAGENVI	-0.02297
AGID00141	1069	459230	Old	COMPLEXIISUBUNIT30	NA
AGID00267	1568	3512	Set179	Connexin-43	0.5877548
AGID00269	1571	6434	Set179	Coup-TFII	-0.4336664
AGID00150	1116	4850	Set179	Cox-IV	-0.4901342
AGID00195	1218	4842	Set179	Cox2	-0.2030576
AGID00188	803	05-739	Old	CRAF	0.044857
AGID00022	179	9427	Old	CRAF_pS338	0.31656
AGID00023	181	9197	Set179	Creb	-0.4552254
AGID00393	2334	9198	Set179	CREB_pS133	-0.3541176
AGID00365	2155	4980	Set179	CSK	1.256706
AGID00367	2160	9201	Set179	CtIP	-0.1892499
AGID00536	2096	ab107198	Old	CTLA4	NA
AGID00025	198	2936	Set179	Cyclin-D3	0.2622408
AGID00024	192	1495-1/ab32053	Old	CYCLINB1	-0.66007
AGID00382	194	sc-718	Old	CYCLIND1	-0.1366
AGID00437	199	sc-25303	Old	CYCLINE1	0.010729
AGID00449	202	1142-1	Old	CYCLINE2	-0.45
AGID00209	1257	ab110324	Set179	Cyclophilin-F	-1.145757
AGID00247	1379	ab48389	Set179	D-a-Tubulin	1.53395
AGID00308	1770	GTX10524	Set179	DAPK1_pS308	1.20969
AGID00304	1744	ab51601	Set179	DAPK2	0.2080039
AGID00343	1980	6998	Set179	DDB-1	0.07201681
AGID00427	2402	5583	Set179	DDR1	-1.050299
AGID00428	2403	SAB4504671	Set179	DDR1_pY513	0.1861039
AGID00532	1273	Bast Lab	Old	DIRAS3	0.45477
AGID00104	891	ab76008	Old	DJ1	-0.0031091
AGID02146	2452	4658	Set179	DM-Histone-H3	-0.2011955
AGID00386	1397	ab32521	Set179	DM-K9-Histone-H3	-0.1129428
AGID00352	2030	14649	Set179	DNA-Ligase-IV	-0.259965
AGID00407	2371	13609	Set179	DNA_POLG	-0.2788983
AGID00399	2344	5032	Set179	DNMT1	-0.02359146
AGID00409	2373	5391	Set179	DRP1	-0.7379658
AGID00253	1406	5149	Old	DUSP4	-0.64597
AGID00334	1936	ab76310	Set179	DUSP6	0.115961
AGID00116	940	3218	Old	DVL3	-0.93124
AGID00211	1261	sc-251	Old	E2F1	NA
AGID00148	1099	3195	Old	ECADHERIN	-4.0519
AGID00135	1060	2332	Old	EEF2	-0.46208
AGID00136	1061	3692	Old	EEF2K	-0.39654
AGID00152	1120	2232	Old	EGFR	-0.083097
AGID00450	217	2234	Old	EGFR_pY1068	-0.29267
AGID00026	221	1124-1/ab32578	Old	EGFR_pY1173	0.4205
AGID00078	722	9742	Old	EIF4E	-0.37175
AGID00328	1871	ab76256	Set179	eIF4E_pS209	0.0951788
AGID00154	1124	2498	Old	EIF4G	-0.38703
AGID00027	228	9181	Set179	Elk1_pS383	-0.5308016
AGID00235	1350	M061329-2	Set179	EMA	-2.95659
AGID00394	2337	3810	Set179	Enolase-1	-0.09467306
AGID00395	2338	8171	Set179	Enolase-2	-0.08292176
AGID00196	1219	GTX629542	Old	ENY2	NA
AGID00438	1849	A302-024A	Set179	EphA2	-0.4497482
AGID00552	2422	6347	Set179	EphA2_pS897	-0.1878656
AGID00553	2423	12677	Set179	EphA2_pY588	0.05516702
AGID00075	693	556347	Old	EPPK1	-4.0855
AGID00335	238	RM-9101	Old	ERALPHA	-1.4314
AGID00029	241	1091-1/ab32396	Old	ERALPHA_pS118	-0.41806
AGID00240	247	MS-671	Old	ERCC1	-0.45799
AGID00239	1355	11331-1-AP	Old	ERCC5	-0.49499
AGID00484	249	sc-154	Old	ERK2	0.30356
AGID00372	2193	3552	Set179	Erk5	0.5752525
AGID00405	2369	13826	Set179	ERRalpha	0.07235771
AGID00187	1200	A303-501A	Old	ETS1	-0.83951
AGID00511	2492	2593	Set179	EVI1	0.04373257
AGID00485	1284	4905	Old	EZH2	NA
AGID00030	252	1700-1/ab40794	Set179	FAK	-1.128602
AGID02151	2457	8556	Set179	FAK_pY397	0.5237627
AGID00171	1156	3180	Old	FASN	-1.3463
AGID00356	2085	500-P18/10775-082	Set179	FGF-basic	1.452247
AGID00031	262	1574-1/ab45688	Old	FIBRONECTIN	0.069557
AGID00339	1959	4403	Set179	FN14	0.1469918
AGID02152	2458	20459	Old	FOXM1	0.4262
AGID00378	269	9467	Old	FOXO3A	0.049059
AGID02197	2515	orb6051	Old	FOXO3A_pS318S321	0.55961
AGID02167	2475	PA5-64616	Set179	FRS2-alpha_pY196	-0.1590359
AGID02213	2575	ab124892	Set179	FTO	0.2927511
AGID02141	2446	12263	Old	G6PD	1.1651
AGID00117	943	3239	Old	GAB2	0.50716
AGID00412	274	AM4300	Old	GAPDH	-1.6852
AGID00086	764	558686	Old	GATA3	-1.0896
AGID00383	1578	4253	Old	GATA6	NA
AGID00289	1634	12601-1-AP	Set179	GCLC	0.02238885
AGID00305	1745	ab124827	Set179	GCLM	-0.0177255
AGID00212	1263	3305	Old	GCN5L2	NA
AGID00270	1579	3538	Set179	Gli1	0.167645
AGID00263	1520	ab69838	Set179	Gli3	0.7244285
AGID00548	2530	3660	Set179	Glucocorticoid-Receptor	1.550646
AGID00387	1617	12793	Set179	Glutamate-D1-2	0.5144701
AGID00262	1491	ab156876	Set179	Glutaminase	0.07063214
AGID00319	1807	4275	Set179	Granzyme-B	-0.617557
AGID00368	2169	ab183737	Set179	GRB7	-0.0913955
AGID00396	2339	3593	Set179	Grp75	-0.05878679
AGID00174	1163	9315	Set179	GSK-3B	-0.9619194
AGID00502	1082	9336	Old	GSK3_pS9	0.070188
AGID00033	284	sc-7291	Old	GSK3ALPHABETA	-0.27485
AGID00034	285	9331	Old	GSK3ALPHABETA_pS21S9	0.2117
AGID00129	1035	3886	Old	GYS	NA
AGID00130	1036	3891	Old	GYS_pS641	NA
AGID01354	1342	9718	Set179	H2AX_pS139	-0.08880025
AGID00363	1409	MA1-2022	Set179	H2AX_pS140	0.3335533
AGID00131	1038	MS-325-P1	Old	HER2	-0.38341
AGID00142	299	06-229	Old	HER2_pY1248	0.12716
AGID00110	911	sc-285	Old	HER3	-1.0049
AGID00080	728	4791	Old	HER3_pY1289	0.43246
AGID00103	890	2573	Old	HEREGULIN	0.064221
AGID00271	1582	11988	Set179	HES1	-0.5580325
AGID00397	2340	2024	Set179	Hexokinase-I	0.4312062
AGID00442	1023	2867	Set179	Hexokinase-II	-1.527848
AGID00419	1402	610958	Old	HIF1ALPHA	NA
AGID00205	1250	ab1791	Set179	Histone-H3	-1.425131
AGID00398	2341	3377	Set179	Histone-H3_pS10	-0.5775773
AGID00332	1901	ab128959	Set179	HLA-DQA1	-1.494962
AGID00333	1902	14832-1-AP	Set179	HMHA1	0.217822
AGID00035	321	2402	Set179	HSP27	0.0435602
AGID00036	323	2401	Set179	HSP27_pS82	-0.5461945
AGID00320	1808	12165	Set179	HSP60	-0.2233094
AGID00037	325	4872	Old	HSP70	-0.62938
AGID00366	2158	86630	Set179	IDO	0.5818884
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	0.4246
AGID00038	335	3922	Old	IGFBP2	-1.4046
AGID00090	793	611504	Set179	IGFBP3	0.1796277
AGID00039	336	3027	Set179	IGFRb	-1.370306
AGID00336	1949	12153	Set179	IL-6	0.120195
AGID02221	2583	57145	Set179	IMP3	-0.156686
AGID02153	2459	14543	Old	INPP4B	-0.054211
AGID00272	1586	3025	Set179	IR-b	0.4827798
AGID00519	2519	4302	Set179	IRF-3	0.2928108
AGID00520	2520	4947	Set179	IRF-3_pS396	0.1184352
AGID00223	1316	sc-497	Old	IRF1	-0.020436
AGID00092	802	06-248	Old	IRS1	0.77195
AGID00040	371	4502	Set179	IRS2	-0.7646197
AGID00250	1394	sc-13157	Old	JAB1	0.26771
AGID00256	1413	ab109536	Set179	Jagged1	-0.03181013
AGID00177	1166	3230	Old	JAK2	0.22845
AGID00758	377	4671	Old	JNK_pT183Y185	0.29477
AGID02136	2439	PA5-28262	Old	JNK2	1.4964
AGID00307	1757	ab10484	Set179	KAP1	-0.5074139
AGID00528	904	2180	Old	KU80	-0.36504
AGID00375	2237	HPA028732	Set179	LAD1	-1.142798
AGID00290	1643	IHC-00439	Set179	Lasu1	-0.2147224
AGID00279	1618	4108	Set179	LC3A-B	1.255466
AGID00042	397	2752	Old	LCK	0.71683
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	0.2529
AGID00244	1367	2568	Set179	LRP6_pS1490	-0.26032
AGID00439	2424	2796	Set179	Lyn	1.367098
AGID02154	2460	4370	Old	MAPK_pT202Y204	0.6087
AGID00198	1222	5453	Set179	Mcl-1	-0.6899931
AGID00288	1633	AB3314P	Set179	MCT4	-0.07863065
AGID00175	1164	3521	Set179	MDM2_pS166	-0.1153037
AGID00044	417	1235-1/ab32576	Old	MEK1	0.28294
AGID00143	1076	9154	Old	MEK1_pS217S221	0.83201
AGID00201	1243	9125	Set179	MEK2	0.01011119
AGID00361	2118	ab51061	Set179	MelanA	0.2324395
AGID00362	2119	ab137078	Set179	Melanoma-gp100	0.4750072
AGID00337	1951	12711	Set179	MERIT40	0.323305
AGID00338	1952	12110	Set179	MERIT40_pS29	0.2364206
AGID02212	2574	ab195352	Set179	METTL3	-0.06089926
AGID00225	1323	sc-20121	Set179	MIF	-0.723799
AGID00137	1062	WH0054206M1	Old	MIG6	0.088129
AGID00403	2117	ab20663	Set179	MITF	0.6239247
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set179	Mitofusin-1	-0.2111945
AGID00322	1810	11925	Set179	Mitofusin-2	0.4086224
AGID00389	2324	3515	Set179	MLH1	0.03409212
AGID00312	1780	14993	Set179	MLKL	1.518782
AGID00402	2359	MAB3328	Set179	MMP14	1.841386
AGID00045	435	4022	Set179	MMP2	-0.2919981
AGID00122	1005	2195	Set179	Mnk1	1.002205
AGID00331	1899	sc-377312	Set179	MR1	-0.05287175
AGID00273	1589	ab103319	Set179	MRAP	0.234201
AGID00530	440	4847	Old	MRE11	0.72862
AGID00390	905	2850	Old	MSH2	-0.96491
AGID00138	1063	22030002	Old	MSH6	-0.89897
AGID00299	1675	ab76148	Set179	MSI2	-0.8974848
AGID00232	1344	ab14705	Set179	MTCO1	0.0747289
AGID00046	444	2983	Old	MTOR	0.25107
AGID00047	446	2971	Old	MTOR_pS2448	-0.055943
AGID00204	1247	H00009788-M01A	Set179	MTSS1	0.2750953
AGID00401	1139	21370002	Old	MYH11	-1.2688
AGID00291	1647	3403	Old	MYOSINIIA	NA
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	0.26034
AGID00318	1803	4282	Set179	Myt1	0.2025902
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	0.082334
AGID00156	1126	3217	Old	NDRG1_pT346	1.6856
AGID02133	2436	PA5-45913	Set179	NDUFB4	-0.2056047
AGID00134	1046	22710002	Old	NF2	0.10988
AGID00048	457	3033	Old	NFKBP65_pS536	0.87357
AGID02155	2461	3608	Old	NOTCH1	0.12396
AGID00340	1969	4147	Set179	Notch1-cleaved	-0.005109625
AGID00087	767	sc-5593	Set179	Notch3	-0.05517655
AGID00258	1420	3187	Set179	NQO1	-0.9945026
AGID00162	1136	sc-31	Old	NRAS	0.18545
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set179	Oct-4	0.1551341
AGID00420	466	1712-1/ab40803	Old	P16INK4A	1.3646
AGID00384	470	sc-6246	Old	P21	-0.62593
AGID00105	897	1591-1/ab32034	Old	P27	-0.43608
AGID00096	842	AF1555	Old	P27_pT157	-0.074181
AGID00099	878	ab64949	Old	P27_pT198	0.0056702
AGID00181	1175	9228	Set179	p38-a	-0.0480985
AGID00098	479	9211	Old	P38_pT180Y182	0.13358
AGID00049	478	9212	Old	P38MAPK	0.23233
AGID00151	1119	4695	Set179	p44-42-MAPK	0.4351134
AGID00050	481	9282	Old	P53	0.13149
AGID00490	1187	610833	Old	P62LCKLIGAND	1.4154
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	0.11129
AGID00051	493	1494-1/ab32529	Old	P70S6K1	0.33238
AGID00085	759	9347	Old	P90RSK	-0.3371
AGID00531	770	9344	Old	P90RSK_pT359S363	-0.27943
AGID00182	1178	9346	Set179	p90RSK_pT573	-0.445007
AGID00053	499	612024	Old	PAI1	0.89498
AGID00224	1322	HPA035895	Set179	PAICS	-0.6209656
AGID00323	1811	2602	Set179	PAK1	-0.4897342
AGID02199	2517	PA5-69540	Set179	PAK4	0.9016291
AGID00245	1370	4336-BPC-100	Set179	PAR	-1.777571
AGID00374	2209	66564	Set179	PARG	-0.3798231
AGID00370	1372	sc-7150	Old	PARP1	NA
AGID00468	501	9546	Old	PARPCLEAVED	-0.024034
AGID00274	1591	ab53715	Set179	Patched	-0.009244579
AGID00513	2486	60433	Set179	PAX6	-0.2057459
AGID00441	1621	9857	Set179	PAX8	-0.7247856
AGID00054	504	2542	Old	PAXILLIN	1.0808
AGID00055	509	2130	Old	PCADHERIN	0.073409
AGID00248	511	ab29	Old	PCNA	0.022711
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-0.67113
AGID00385	1225	3169	Set179	PDGFRB	2.31425
AGID00210	1258	ab110332	Set179	PDH	0.03969409
AGID00324	1817	3205	Set179	PDHA1	-0.01113607
AGID00280	1622	3820	Set179	PDHK1	-0.09793167
AGID00056	515	3062	Old	PDK1	0.36744
AGID00057	516	3061	Old	PDK1_pS241	0.40971
AGID00300	1234	sc-19090	Old	PDL1	0.087959
AGID00124	1017	2780	Old	PEA15	0.40275
AGID00125	1018	44-836G	Old	PEA15_pS116	-0.47155
AGID00440	2429	3192	Set179	PERK	-0.2943415
AGID02207	2569	ab192876	Set179	PGM1	0.4522092
AGID00281	1623	13428	Set179	PHGDH	1.120449
AGID00425	2399	22789-1-AP	Set179	PHLPP	-0.01192209
AGID00226	1330	sc-376412	Set179	PI3K-p110-b	0.2208774
AGID00093	808	4255	Old	PI3KP110ALPHA	0.45841
AGID00058	523	06-195	Old	PI3KP85	0.29511
AGID00296	1667	5675	Set179	PKA-a	0.3360285
AGID00259	1426	9375	Set179	PKC-a-b-II_pT638_T641	1.337486
AGID00172	529	05-154	Old	PKCALPHA	0.57756
AGID00460	530	06-822	Old	PKCALPHA_pS657	0.81034
AGID00114	932	07-875	Old	PKCDELTA_pS664	-0.14441
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.26548
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set179	PLC-gamma1	1.122438
AGID02138	2441	GTX133463	Set179	PLC-gamma2_pY759	0.5213658
AGID00084	754	4513	Set179	PLK1	-1.427201
AGID00203	1246	22510002	Set179	PMS2	-0.09359474
AGID00207	1254	ab14734	Set179	Porin	-0.179335
AGID00381	549	1483-1/ab32085	Old	PR	0.077522
AGID00081	738	AHO1031	Set179	PRAS40	-0.07841507
AGID00082	739	44-1100G	Old	PRAS40_pT246	0.08001
AGID00424	2398	OAAF05458	Set179	PRC1_pT481	-0.2150445
AGID00492	1205	HPA007730	Old	PRDX1	-0.098898
AGID00190	1204	ab102739	Old	PREX1	0.3212
AGID00061	566	9552	Old	PTEN	0.36267
AGID00364	2154	ab76942	Set179	PTPN12	-0.4085761
AGID00218	1290	4976	Set179	Puma	-0.4861884
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set179	Pyk2_pY402	0.0156226
AGID00145	1083	3539	Old	RAB11	-0.24762
AGID00169	1150	4314	Old	RAB25	-1.8955
AGID00342	1979	24555	Set179	Rad23A	0.1113333
AGID00261	987	05-525	Old	RAD50	-0.15001
AGID00360	579	NA71	Old	RAD51	0.67706
AGID00158	1128	2280	Old	RAPTOR	0.042812
AGID00059	552	9309	Old	RB	-0.36316
AGID00060	557	9308	Old	RB_pS807S811	-0.42206
AGID00164	1138	21390002	Old	RBM15	-0.21757
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set179	Rheb	-0.2105049
AGID00159	1129	2114	Old	RICTOR	-0.17446
AGID00160	1130	3806	Old	RICTOR_pT1135	0.89254
AGID00282	1624	4926	Set179	RIP	-0.2337197
AGID00283	1625	13526	Set179	RIP3	0.1345217
AGID00416	1368	2208	Set179	RPA32	-0.03429029
AGID00246	1375	A300-245A	Set179	RPA32_pS4_S8	0.6685168
AGID00341	1978	3388	Set179	RRM1	0.007407654
AGID00344	1981	PA5-27856	Set179	RRM2	1.060676
AGID00554	2425	8408	Set179	RSK1	-0.5250324
AGID00353	2031	13018	Set179	S100A4	-0.1407381
AGID00330	1874	2317	Old	S6	-0.16976
AGID00062	600	2211	Old	S6_pS235S236	-0.7862
AGID00063	601	2215	Old	S6_pS240S244	-1.2613
AGID00157	1127	sc-58420	Old	SCD1	-0.17256
AGID00230	1339	11998	Set179	SDHA	0.0357775
AGID00294	1039	ab69836	Old	SETD2	0.41585
AGID00161	1131	32-4500	Old	SF2	-0.11599
AGID02179	2495	3534	Set179	SFRP1	-0.3371222
AGID00431	2411	12103	Set179	SGK1	0.3382282
AGID00430	2409	8156	Set179	SGK3	0.3620842
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.037079
AGID00376	2241	3397	Set179	SHP2	-0.1149515
AGID00183	1180	3751	Old	SHP2_pY542	0.56243
AGID02208	2570	ab8120	Set179	SIRP-alpha	1.735428
AGID00222	1133	sc-99002	Old	SLC1A5	NA
AGID00255	1411	sc-136891	Set179	Slfn11	1.027564
AGID00064	610	2954	Old	SMAC	-1.7018
AGID00113	922	1649-1/ab33902	Old	SMAD1	-0.24143
AGID00091	796	1735-1/ab40854	Old	SMAD3	0.13621
AGID02160	2467	46535	Old	SMAD4	-0.14601
AGID00065	616	3895	Old	SNAIL	-0.16572
AGID00325	1818	4266	Set179	SOD1	0.1240728
AGID00380	1328	13141	Set179	SOD2	0.4001061
AGID00298	1670	2748	Set179	Sox2	-0.02158427
AGID00066	621	05-184	Old	SRC	-0.13442
AGID02157	2463	6943	Old	SRC_pY416	0.53548
AGID00068	626	2105	Old	SRC_pY527	1.8555
AGID00185	1197	4904	Set179	Stat3	0.2231882
AGID00388	637	9131	Old	STAT3_pY705	0.080409
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	0.1301
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.39111
AGID00357	2099	13647	Set179	STING	1.498622
AGID00128	1033	sc-1240	Old	SYK	0.60761
AGID00070	646	05-348	Set179	Tau	-0.1836157
AGID00327	777	2149	Old	TAZ	0.44931
AGID00228	1333	7495	Set179	TFAM	-0.5456339
AGID00165	1140	22500002	Old	TFRC	-2.2508
AGID00149	1107	S1711/ab137573	Old	TIGAR	-0.091756
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	-0.61989
AGID00406	2370	612344	Set179	TRAP1	-1.206533
AGID00559	2537	PA5-34561	Set179	TRIM24	-0.04553263
AGID00306	1756	ab167154	Set179	TRIM25	0.3881088
AGID00426	2400	PA5-52193	Set179	TRIP13	1.210085
AGID00155	1125	4906	Old	TSC1	0.56128
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	0.2129
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	0.27081
AGID00417	1842	ab173300	Set179	TUFM	0.295048
AGID00238	1353	sc-81417	Set179	Twist	0.1051862
AGID00436	1080	5585	Set179	Tyro3	0.3487148
AGID00295	1662	5546	Set179	U-Histone-H2B	-0.6753434
AGID00214	1270	HPA005651	Set179	UBAC1	-0.1169687
AGID00351	2020	sc-136145	Set179	UBQLN4	-0.183525
AGID00213	1267	sc-271268	Set179	UGT1A	0.1680913
AGID00284	1626	6888	Set179	ULK1_pS757	-0.1833346
AGID00208	1256	MS304/ab14745	Set179	UQCRC2	0.2731063
AGID00313	1781	13115	Set179	UVRAG	0.2663157
AGID00073	678	3112	Set179	VASP	-0.7043615
AGID00184	1181	2502	Set179	VAV1	0.6606566
AGID00074	688	2479	Old	VEGFR2	0.58935
AGID00421	2394	68547	Set179	VHL	0.02347099
AGID00231	1343	SAB4200080	Set179	Vinculin	0.3458145
AGID00317	1802	4936	Set179	Wee1	-0.5428329
AGID00354	2058	4910	Set179	Wee1_pS642	-0.2885839
AGID00285	1627	12124	Set179	WIPI1	1.111497
AGID00286	1628	8567	Set179	WIPI2	0.1687189
AGID02214	2576	ab195380	Set179	WTAP	-1.524621
AGID00133	1044	sc-32136	Old	XBP1	0.07105
AGID00076	699	2042	Set179	XIAP	-0.7098977
AGID00241	1359	sc-56813	Set179	XPA	-0.7326425
AGID00349	1354	ab3299	Set179	XPF	-0.1694654
AGID02137	2440	PA5-29359	Old	XRCC1	-0.2277
AGID00088	780	sc-15407	Old	YAP	-0.3742
AGID00089	782	4911	Old	YAP_pS127	-0.3248
