AGID	lab_id	catalog_number	set_id	peptide_target	protein_expression
AGID00392	2333	2914	Set163	Aurora-ABC_pT288_pT232_pT198	-0.1856488
AGID02195	2512	MA5-27890	Set163	Aurora-B	-0.1845052
AGID00215	1271	8661	Old	AXL	0.14439
AGID02143	2449	8457	Set163	b-Actin	0.02979088
AGID00179	1170	9565	Set163	b-Catenin_pT41_S45	-0.005803852
AGID00301	1725	14058	Set163	B7-H3	-0.6506298
AGID00302	1726	14572	Set163	B7-H4	0.3221458
AGID00008	63	9291	Old	BAD_pS112	-0.45481
AGID00009	71	1542-1/ab32371	Old	BAK	0.036702
AGID00192	1207	sc-28383	Old	BAP1C4	-0.21829
AGID00010	73	2772	Old	BAX	-0.09485
AGID00433	80	M0887	Old	BCL2	0.91652
AGID00219	1299	PAB8528	Old	BCL2A1	0.52624
AGID00012	84	1018-1	Old	BCLXL	-0.17489
AGID00377	87	sc-10086	Old	BECLIN	-0.18801
AGID00011	75	9562	Old	BETACATENIN	-0.58496
AGID00013	88	1008-1/ab32060	Old	BID	0.64954
AGID00180	90	1036-1/ab32158	Old	BIM	0.46734
AGID00221	1311	610978	Set163	BiP-GRP78	-0.1767544
AGID00373	2194	07-507	Set163	BMK1-Erk5_pT218_Y220	-0.1835588
AGID00355	92	1647/ab33899	Old	BRAF	-0.40042
AGID00014	94	2696	Old	BRAF_pS445	-0.028509
AGID00445	761	9012	Old	BRCA2	0.21257
AGID00266	1567	13440	Old	BRD4	-0.84137
AGID00168	1146	2865	Set163	c-Abl_pY412	0.04059041
AGID00278	1615	3130	Set163	c-IAP2	0.161886
AGID00345	1990	5649	Old	CA9	NA
AGID00265	1565	2862	Old	CABL	0.030143
AGID00429	2407	2679	Set163	Calnexin	-0.4358691
AGID00176	1165	9496	Set163	Caspase-8-cleaved	0.1036261
AGID00623	111	9665	Old	CASPASE3	-1.7368
AGID00015	109	9491	Old	CASPASE7CLEAVEDD198	-1.1138
AGID00118	951	9746	Old	CASPASE8	0.28233
AGID00537	935	551246	Old	CASPASE9	NA
AGID00016	114	3238	Old	CAVEOLIN1	1.3744
AGID00358	2100	ab76000	Set163	CD134	0.3418597
AGID00303	1737	826701	Set163	CD171	0.1958411
AGID00410	125	1632-1/ab78237	Old	CD20	0.18493
AGID00220	1308	ab28340	Old	CD26	-0.51694
AGID00191	1206	610467	Set163	CD29	0.00636079
AGID00017	127	M0823	Old	CD31	0.045665
AGID00369	2174	ab108403	Set163	CD38	0.09621115
AGID00359	2104	ab133616	Set163	CD4	-0.7296401
AGID00411	1398	3570	Set163	CD44	-0.102694
AGID00237	1352	M070101-2	Set163	CD45	-0.002399023
AGID00115	937	611016	Old	CD49B	0.33316
AGID02171	2482	91882	Set163	CD86	-0.008558868
AGID00329	1873	4688	Set163	cdc25C	-0.1493538
AGID00227	1332	4651	Set163	Cdc42	0.3620609
AGID00422	2396	3387	Set163	Cdc6	-0.08330897
AGID00501	1007	9112	Old	CDK1	0.065026
AGID00293	1658	ab32384	Set163	CDK1_pT14	-0.5864289
AGID00314	1783	4539	Old	CDK1_pY15	-0.34424
AGID00423	2397	8064	Set163	CDT1	0.6401357
AGID02101	2348	15102	Set163	cGAS	-0.09847885
AGID00447	2410	13460	Set163	CHD1L	-0.4115307
AGID00189	1203	2360	Old	CHK1	0.21828
AGID00234	1348	ab79758	Old	CHK1_pS296	-0.09044
AGID00107	903	2348	Old	CHK1_pS345	0.044236
AGID00018	146	3440	Old	CHK2	-0.61904
AGID00019	147	2197	Old	CHK2_pT68	0.12295
AGID00527	2078	4952	Old	CIAP	-0.58468
AGID00350	2018	3793	Set163	CIITA	-0.1141589
AGID00434	155	9164	Old	CJUN_pS73	0.41337
AGID00020	157	1522-1/ab32363	Old	CKIT	1.5371
AGID00400	852	NB100-91714	Old	CLAUDIN7	-0.32224
AGID00466	726	3127	Old	CMET	0.34079
AGID00079	727	3129	Old	CMET_pY1235	0.17152
AGID00167	161	9402	Old	CMYC	0.32297
AGID00292	1656	11130-1-AP	Old	COG3	-0.85993
AGID00021	171	sc-20649	Old	COLLAGENVI	1.9067
AGID00141	1069	459230	Old	COMPLEXIISUBUNIT30	NA
AGID00267	1568	3512	Set163	Connexin-43	-0.03603912
AGID00269	1571	6434	Set163	Coup-TFII	0.5434811
AGID00150	1116	4850	Set163	Cox-IV	-0.3915095
AGID00195	1218	4842	Set163	Cox2	0.09984115
AGID00188	803	05-739	Old	CRAF	-0.15268
AGID00022	179	9427	Old	CRAF_pS338	0.005668
AGID00023	181	9197	Set163	Creb	0.62735
AGID00393	2334	9198	Set163	CREB_pS133	0.07533328
AGID00365	2155	4980	Set163	CSK	-0.2032389
AGID00367	2160	9201	Set163	CtIP	0.2850558
AGID00536	2096	ab107198	Old	CTLA4	NA
AGID00025	198	2936	Set163	Cyclin-D3	0.05480103
AGID00024	192	1495-1/ab32053	Old	CYCLINB1	-0.32264
AGID00382	194	sc-718	Old	CYCLIND1	0.3888
AGID00437	199	sc-25303	Old	CYCLINE1	-0.76128
AGID00449	202	1142-1	Old	CYCLINE2	0.049998
AGID00209	1257	ab110324	Set163	Cyclophilin-F	-1.003859
AGID00247	1379	ab48389	Set163	D-a-Tubulin	-0.2843139
AGID00308	1770	GTX10524	Set163	DAPK1_pS308	0.1320411
AGID00304	1744	ab51601	Set163	DAPK2	0.09118592
AGID00343	1980	6998	Set163	DDB-1	-0.1815289
AGID00427	2402	5583	Set163	DDR1	-0.3588246
AGID00428	2403	SAB4504671	Set163	DDR1_pY513	-0.7842589
AGID00532	1273	Bast Lab	Old	DIRAS3	0.53756
AGID00104	891	ab76008	Old	DJ1	0.14232
AGID02146	2452	4658	Set163	DM-Histone-H3	0.3288758
AGID00386	1397	ab32521	Set163	DM-K9-Histone-H3	0.3017261
AGID00352	2030	14649	Set163	DNA-Ligase-IV	0.006195892
AGID00407	2371	13609	Set163	DNA_POLG	-0.6228589
AGID00399	2344	5032	Set163	DNMT1	-0.449999
AGID00409	2373	5391	Set163	DRP1	-0.4162604
AGID00253	1406	5149	Old	DUSP4	-0.070533
AGID00334	1936	ab76310	Set163	DUSP6	0.004240811
AGID00116	940	3218	Old	DVL3	-0.5595
AGID00211	1261	sc-251	Old	E2F1	NA
AGID00148	1099	3195	Old	ECADHERIN	-0.27522
AGID00135	1060	2332	Old	EEF2	-0.62291
AGID00136	1061	3692	Old	EEF2K	1.0612
AGID00152	1120	2232	Old	EGFR	0.10436
AGID00450	217	2234	Old	EGFR_pY1068	0.68674
AGID00026	221	1124-1/ab32578	Old	EGFR_pY1173	0.60118
AGID00078	722	9742	Old	EIF4E	-0.21561
AGID00328	1871	ab76256	Set163	eIF4E_pS209	0.1151408
AGID00154	1124	2498	Old	EIF4G	-0.59031
AGID00027	228	9181	Set163	Elk1_pS383	0.3863261
AGID00235	1350	M061329-2	Set163	EMA	3.195631
AGID00394	2337	3810	Set163	Enolase-1	-0.5400241
AGID00395	2338	8171	Set163	Enolase-2	0.2097262
AGID00196	1219	GTX629542	Old	ENY2	-0.66444
AGID00438	1849	A302-024A	Set163	EphA2	0.05772115
AGID00552	2422	6347	Set163	EphA2_pS897	0.07659115
AGID00553	2423	12677	Set163	EphA2_pY588	0.2753426
AGID00075	693	556347	Old	EPPK1	0.27998
AGID00335	238	RM-9101	Old	ERALPHA	1.8263
AGID00029	241	1091-1/ab32396	Old	ERALPHA_pS118	-0.29941
AGID00240	247	MS-671	Old	ERCC1	-0.37034
AGID00239	1355	11331-1-AP	Old	ERCC5	-0.5022
AGID00484	249	sc-154	Old	ERK2	-0.66958
AGID00372	2193	3552	Set163	Erk5	-0.07056885
AGID00405	2369	13826	Set163	ERRalpha	-0.249734
AGID00187	1200	A303-501A	Old	ETS1	-0.036735
AGID00511	2492	2593	Set163	EVI1	0.02421554
AGID00485	1284	4905	Old	EZH2	NA
AGID00030	252	1700-1/ab40794	Set163	FAK	0.9569511
AGID02151	2457	8556	Set163	FAK_pY397	0.7731245
AGID00171	1156	3180	Old	FASN	0.16122
AGID00356	2085	500-P18/10775-082	Set163	FGF-basic	0.4464161
AGID00031	262	1574-1/ab45688	Old	FIBRONECTIN	0.33209
AGID00339	1959	4403	Set163	FN14	-0.1738338
AGID02152	2458	20459	Old	FOXM1	-0.067945
AGID00378	269	9467	Old	FOXO3A	0.36817
AGID02197	2515	orb6051	Old	FOXO3A_pS318S321	0.043425
AGID02167	2475	PA5-64616	Set163	FRS2-alpha_pY196	-0.1302588
AGID02213	2575	ab124892	Set163	FTO	-0.3789989
AGID02141	2446	12263	Old	G6PD	-0.45528
AGID00117	943	3239	Old	GAB2	-0.54386
AGID00412	274	AM4300	Old	GAPDH	-2.1136
AGID00086	764	558686	Old	GATA3	1.7498
AGID00383	1578	4253	Old	GATA6	0.20318
AGID00289	1634	12601-1-AP	Set163	GCLC	0.3229961
AGID00305	1745	ab124827	Set163	GCLM	0.2931111
AGID00212	1263	3305	Old	GCN5L2	-0.95645
AGID00270	1579	3538	Set163	Gli1	-1.582179
AGID00263	1520	ab69838	Set163	Gli3	0
AGID00548	2530	3660	Set163	Glucocorticoid-Receptor	0.1064961
AGID00387	1617	12793	Set163	Glutamate-D1-2	-0.5849
AGID00262	1491	ab156876	Set163	Glutaminase	0.1497611
AGID00319	1807	4275	Set163	Granzyme-B	0.557706
AGID00368	2169	ab183737	Set163	GRB7	-0.4343796
AGID00396	2339	3593	Set163	Grp75	-0.1097439
AGID00174	1163	9315	Set163	GSK-3B	-0.9377397
AGID00502	1082	9336	Old	GSK3_pS9	0.018613
AGID00033	284	sc-7291	Old	GSK3ALPHABETA	-0.47757
AGID00034	285	9331	Old	GSK3ALPHABETA_pS21S9	0.12501
AGID00129	1035	3886	Old	GYS	NA
AGID00130	1036	3891	Old	GYS_pS641	NA
AGID01354	1342	9718	Set163	H2AX_pS139	0.04991111
AGID00363	1409	MA1-2022	Set163	H2AX_pS140	-0.1219739
AGID00131	1038	MS-325-P1	Old	HER2	-0.039203
AGID00142	299	06-229	Old	HER2_pY1248	0.53576
AGID00110	911	sc-285	Old	HER3	0.35877
AGID00080	728	4791	Old	HER3_pY1289	0.35676
AGID00103	890	2573	Old	HEREGULIN	0.10444
AGID00271	1582	11988	Set163	HES1	0.6155309
AGID00397	2340	2024	Set163	Hexokinase-I	-0.5867091
AGID00442	1023	2867	Set163	Hexokinase-II	-1.0124
AGID00419	1402	610958	Old	HIF1ALPHA	NA
AGID00205	1250	ab1791	Set163	Histone-H3	0.713241
AGID00398	2341	3377	Set163	Histone-H3_pS10	-0.418884
AGID00332	1901	ab128959	Set163	HLA-DQA1	-1.43062
AGID00333	1902	14832-1-AP	Set163	HMHA1	-1.145599
AGID00035	321	2402	Set163	HSP27	0.3663761
AGID00036	323	2401	Set163	HSP27_pS82	-0.5625489
AGID00320	1808	12165	Set163	HSP60	-0.2723141
AGID00037	325	4872	Old	HSP70	0.67579
AGID00366	2158	86630	Set163	IDO	-0.4415143
AGID00197	1221	3024	Old	IGF1R_pY1135Y1136	0.4167
AGID00038	335	3922	Old	IGFBP2	0.184
AGID00090	793	611504	Set163	IGFBP3	0.09063082
AGID00039	336	3027	Set163	IGFRb	-0.2234488
AGID00336	1949	12153	Set163	IL-6	0.8270958
AGID02221	2583	57145	Set163	IMP3	0.151231
AGID02153	2459	14543	Old	INPP4B	-0.088898
AGID00272	1586	3025	Set163	IR-b	0.3164711
AGID00519	2519	4302	Set163	IRF-3	-0.3596436
AGID00520	2520	4947	Set163	IRF-3_pS396	-0.4872794
AGID00223	1316	sc-497	Old	IRF1	-0.41798
AGID00092	802	06-248	Old	IRS1	0.42239
AGID00040	371	4502	Set163	IRS2	0.02894068
AGID00250	1394	sc-13157	Old	JAB1	0.37731
AGID00256	1413	ab109536	Set163	Jagged1	0.2766667
AGID00177	1166	3230	Old	JAK2	-1.212
AGID00758	377	4671	Old	JNK_pT183Y185	0.20453
AGID02136	2439	PA5-28262	Old	JNK2	0.44766
AGID00307	1757	ab10484	Set163	KAP1	-0.1665044
AGID00528	904	2180	Old	KU80	-0.75114
AGID00375	2237	HPA028732	Set163	LAD1	0.02749615
AGID00290	1643	IHC-00439	Set163	Lasu1	-0.4157839
AGID00279	1618	4108	Set163	LC3A-B	0.4401059
AGID00042	397	2752	Old	LCK	-0.2429
AGID00119	976	3582	Old	LDHA	NA
AGID00533	977	ab85319	Old	LDHB	NA
AGID00529	1477	3050	Old	LKB1	-0.070414
AGID00244	1367	2568	Set163	LRP6_pS1490	-0.3816639
AGID00439	2424	2796	Set163	Lyn	-0.1732139
AGID02154	2460	4370	Old	MAPK_pT202Y204	0.81357
AGID00198	1222	5453	Set163	Mcl-1	-0.2810099
AGID00288	1633	AB3314P	Set163	MCT4	-0.926449
AGID00175	1164	3521	Set163	MDM2_pS166	-0.1747138
AGID00044	417	1235-1/ab32576	Old	MEK1	0.28984
AGID00143	1076	9154	Old	MEK1_pS217S221	0.022709
AGID00201	1243	9125	Set163	MEK2	-0.1385693
AGID00361	2118	ab51061	Set163	MelanA	-0.2612639
AGID00362	2119	ab137078	Set163	Melanoma-gp100	0.112471
AGID00337	1951	12711	Set163	MERIT40	-0.4159945
AGID00338	1952	12110	Set163	MERIT40_pS29	0.1137312
AGID02212	2574	ab195352	Set163	METTL3	-0.2354389
AGID00225	1323	sc-20121	Set163	MIF	0.02988115
AGID00137	1062	WH0054206M1	Old	MIG6	0.0072313
AGID00403	2117	ab20663	Set163	MITF	0.2938858
AGID00503	1067	ab3298	Old	MITOCHONDRIA	NA
AGID00321	1809	14739	Set163	Mitofusin-1	-0.4152776
AGID00322	1810	11925	Set163	Mitofusin-2	-0.299629
AGID00389	2324	3515	Set163	MLH1	-0.103299
AGID00312	1780	14993	Set163	MLKL	1.455551
AGID00402	2359	MAB3328	Set163	MMP14	-1.804289
AGID00045	435	4022	Set163	MMP2	0.6238483
AGID00122	1005	2195	Set163	Mnk1	-0.8334101
AGID00331	1899	sc-377312	Set163	MR1	0.692416
AGID00273	1589	ab103319	Set163	MRAP	0.002021154
AGID00530	440	4847	Old	MRE11	0.38959
AGID00390	905	2850	Old	MSH2	-0.55551
AGID00138	1063	22030002	Old	MSH6	-0.83662
AGID00299	1675	ab76148	Set163	MSI2	-0.1298238
AGID00232	1344	ab14705	Set163	MTCO1	-0.8318305
AGID00046	444	2983	Old	MTOR	-0.59335
AGID00047	446	2971	Old	MTOR_pS2448	-0.02026
AGID00204	1247	H00009788-M01A	Set163	MTSS1	-0.629204
AGID00401	1139	21370002	Old	MYH11	3.1808
AGID00291	1647	3403	Old	MYOSINIIA	-0.45936
AGID00173	1160	5026	Old	MYOSINIIA_pS1943	-0.21644
AGID00318	1803	4282	Set163	Myt1	0.3690909
AGID00216	1274	5795-1/ab129189	Old	NAPSINA	NA
AGID00418	452	4061	Old	NCADHERIN	0.60908
AGID00156	1126	3217	Old	NDRG1_pT346	0.95295
AGID02133	2436	PA5-45913	Set163	NDUFB4	0.06974115
AGID00134	1046	22710002	Old	NF2	-1.0233
AGID00048	457	3033	Old	NFKBP65_pS536	-0.095836
AGID02155	2461	3608	Old	NOTCH1	0.10922
AGID00340	1969	4147	Set163	Notch1-cleaved	0.2061859
AGID00087	767	sc-5593	Set163	Notch3	0.2414511
AGID00258	1420	3187	Set163	NQO1	1.204976
AGID00162	1136	sc-31	Old	NRAS	0.35273
AGID00257	1419	12721	Old	NRF2	NA
AGID00297	1669	2750	Set163	Oct-4	0.5217261
AGID00420	466	1712-1/ab40803	Old	P16INK4A	-1.613
AGID00384	470	sc-6246	Old	P21	-0.19566
AGID00105	897	1591-1/ab32034	Old	P27	0.1597
AGID00096	842	AF1555	Old	P27_pT157	0.10456
AGID00099	878	ab64949	Old	P27_pT198	-0.20629
AGID00181	1175	9228	Set163	p38-a	0.30216
AGID00098	479	9211	Old	P38_pT180Y182	-0.45618
AGID00049	478	9212	Old	P38MAPK	0.164
AGID00151	1119	4695	Set163	p44-42-MAPK	0.07246614
AGID00050	481	9282	Old	P53	-0.45714
AGID00490	1187	610833	Old	P62LCKLIGAND	-0.5329
AGID00545	1415	ab53039	Old	P63	NA
AGID00052	494	9205	Old	P70S6K_pT389	0.4522
AGID00051	493	1494-1/ab32529	Old	P70S6K1	-0.71568
AGID00085	759	9347	Old	P90RSK	-0.2716
AGID00531	770	9344	Old	P90RSK_pT359S363	0.24068
AGID00182	1178	9346	Set163	p90RSK_pT573	-0.469649
AGID00053	499	612024	Old	PAI1	-0.3353
AGID00224	1322	HPA035895	Set163	PAICS	-1.057889
AGID00323	1811	2602	Set163	PAK1	-1.363789
AGID02199	2517	PA5-69540	Set163	PAK4	-0.0009439623
AGID00245	1370	4336-BPC-100	Set163	PAR	-0.3321793
AGID00374	2209	66564	Set163	PARG	-0.1399091
AGID00370	1372	sc-7150	Old	PARP1	-0.41086
AGID00468	501	9546	Old	PARPCLEAVED	0.57941
AGID00274	1591	ab53715	Set163	Patched	-0.002128885
AGID00513	2486	60433	Set163	PAX6	-0.171519
AGID00441	1621	9857	Set163	PAX8	-0.3330652
AGID00054	504	2542	Old	PAXILLIN	-0.12749
AGID00055	509	2130	Old	PCADHERIN	0.015622
AGID00248	511	ab29	Old	PCNA	0.23406
AGID00413	2095	43248	Old	PDCD1	NA
AGID00094	816	600-401-965	Old	PDCD4	-1.7378
AGID00385	1225	3169	Set163	PDGFRB	0.4306661
AGID00210	1258	ab110332	Set163	PDH	-0.06457501
AGID00324	1817	3205	Set163	PDHA1	0.1583155
AGID00280	1622	3820	Set163	PDHK1	0.2955311
AGID00056	515	3062	Old	PDK1	0.32448
AGID00057	516	3061	Old	PDK1_pS241	0.13139
AGID00300	1234	sc-19090	Old	PDL1	-0.23689
AGID00124	1017	2780	Old	PEA15	0.10057
AGID00125	1018	44-836G	Old	PEA15_pS116	0.047534
AGID00440	2429	3192	Set163	PERK	-0.4896795
AGID02207	2569	ab192876	Set163	PGM1	0.1295605
AGID00281	1623	13428	Set163	PHGDH	0.2263105
AGID00425	2399	22789-1-AP	Set163	PHLPP	0.3990212
AGID00226	1330	sc-376412	Set163	PI3K-p110-b	0.1578311
AGID00093	808	4255	Old	PI3KP110ALPHA	-0.013872
AGID00058	523	06-195	Old	PI3KP85	-0.31578
AGID00296	1667	5675	Set163	PKA-a	-0.166474
AGID00259	1426	9375	Set163	PKC-a-b-II_pT638_T641	0.09015115
AGID00172	529	05-154	Old	PKCALPHA	-0.32978
AGID00460	530	06-822	Old	PKCALPHA_pS657	-0.11462
AGID00114	932	07-875	Old	PKCDELTA_pS664	-0.011764
AGID00163	1137	9371	Old	PKCPANBETAII_pS660	-0.78395
AGID00126	1025	4053	Old	PKM2	NA
AGID00512	2489	5690	Set163	PLC-gamma1	-0.5913697
AGID02138	2441	GTX133463	Set163	PLC-gamma2_pY759	0.194676
AGID00084	754	4513	Set163	PLK1	-0.2573589
AGID00203	1246	22510002	Set163	PMS2	-0.4726689
AGID00207	1254	ab14734	Set163	Porin	0.08879115
AGID00381	549	1483-1/ab32085	Old	PR	-0.069807
AGID00081	738	AHO1031	Set163	PRAS40	-0.1393388
AGID00082	739	44-1100G	Old	PRAS40_pT246	-0.25772
AGID00424	2398	OAAF05458	Set163	PRC1_pT481	0.06867113
AGID00492	1205	HPA007730	Old	PRDX1	-0.40947
AGID00190	1204	ab102739	Old	PREX1	-0.069108
AGID00061	566	9552	Old	PTEN	-0.028035
AGID00364	2154	ab76942	Set163	PTPN12	-0.311709
AGID00218	1290	4976	Set163	Puma	-0.4092638
AGID00200	1242	SAB2900066	Old	PYGB	NA
AGID00535	1494	ab61013	Old	PYGL	NA
AGID00202	1245	H00005837-M10	Old	PYGM	NA
AGID00275	1607	3291	Set163	Pyk2_pY402	0.1656856
AGID00145	1083	3539	Old	RAB11	1.1412
AGID00169	1150	4314	Old	RAB25	0.2405
AGID00342	1979	24555	Set163	Rad23A	-0.1627839
AGID00261	987	05-525	Old	RAD50	-0.23837
AGID00360	579	NA71	Old	RAD51	0.043734
AGID00158	1128	2280	Old	RAPTOR	-0.4839
AGID00059	552	9309	Old	RB	0.45315
AGID00060	557	9308	Old	RB_pS807S811	-0.19189
AGID00164	1138	21390002	Old	RBM15	-1.7439
AGID00547	735	3221	Old	RET_pY905	NA
AGID00097	847	MAB3426	Set163	Rheb	0.1939311
AGID00159	1129	2114	Old	RICTOR	1.0701
AGID00160	1130	3806	Old	RICTOR_pT1135	0.37638
AGID00282	1624	4926	Set163	RIP	0.2364061
AGID00283	1625	13526	Set163	RIP3	0.3964504
AGID00416	1368	2208	Set163	RPA32	-0.002393877
AGID00246	1375	A300-245A	Set163	RPA32_pS4_S8	-0.1834399
AGID00341	1978	3388	Set163	RRM1	-0.01262407
AGID00344	1981	PA5-27856	Set163	RRM2	0.1388745
AGID00554	2425	8408	Set163	RSK1	-0.6225967
AGID00353	2031	13018	Set163	S100A4	0.2251161
AGID00330	1874	2317	Old	S6	-1.8842
AGID00062	600	2211	Old	S6_pS235S236	-0.66836
AGID00063	601	2215	Old	S6_pS240S244	-0.44032
AGID00157	1127	sc-58420	Old	SCD1	-0.15389
AGID00230	1339	11998	Set163	SDHA	0.2287111
AGID00294	1039	ab69836	Old	SETD2	0.29954
AGID00161	1131	32-4500	Old	SF2	-0.038384
AGID02179	2495	3534	Set163	SFRP1	0.2020651
AGID00431	2411	12103	Set163	SGK1	0.3351104
AGID00430	2409	8156	Set163	SGK3	-0.1099439
AGID02168	2476	bs-3413R	Old	SHC_pY317	0.17023
AGID00376	2241	3397	Set163	SHP2	0.04482089
AGID00183	1180	3751	Old	SHP2_pY542	0.23897
AGID02208	2570	ab8120	Set163	SIRP-alpha	-0.2857945
AGID00222	1133	sc-99002	Old	SLC1A5	0.011973
AGID00255	1411	sc-136891	Set163	Slfn11	0.8325311
AGID00064	610	2954	Old	SMAC	-0.375
AGID00113	922	1649-1/ab33902	Old	SMAD1	0.11387
AGID00091	796	1735-1/ab40854	Old	SMAD3	-0.15486
AGID02160	2467	46535	Old	SMAD4	0.17259
AGID00065	616	3895	Old	SNAIL	0.343
AGID00325	1818	4266	Set163	SOD1	0.6085397
AGID00380	1328	13141	Set163	SOD2	0.1398559
AGID00298	1670	2748	Set163	Sox2	0.2834509
AGID00066	621	05-184	Old	SRC	-0.097357
AGID02157	2463	6943	Old	SRC_pY416	-0.083724
AGID00068	626	2105	Old	SRC_pY527	0.82447
AGID00185	1197	4904	Set163	Stat3	-0.811322
AGID00388	637	9131	Old	STAT3_pY705	0.57049
AGID00069	638	1289-1/ab32043	Old	STAT5ALPHA	0.16029
AGID00077	718	1972-1/ab52630	Old	STATHMIN	0.3588
AGID00357	2099	13647	Set163	STING	-0.9247638
AGID00128	1033	sc-1240	Old	SYK	-1.7044
AGID00070	646	05-348	Set163	Tau	0.1143061
AGID00327	777	2149	Old	TAZ	0.20141
AGID00228	1333	7495	Set163	TFAM	0.2785748
AGID00165	1140	22500002	Old	TFRC	-1.27
AGID00149	1107	S1711/ab137573	Old	TIGAR	-0.066485
AGID00109	908	MS-224-P1	Old	TRANSGLUTAMINASE	-0.942
AGID00406	2370	612344	Set163	TRAP1	-0.3273989
AGID00559	2537	PA5-34561	Set163	TRIM24	-0.1405361
AGID00306	1756	ab167154	Set163	TRIM25	-1.014565
AGID00426	2400	PA5-52193	Set163	TRIP13	-0.1481838
AGID00155	1125	4906	Old	TSC1	-0.41471
AGID00144	1081	2044-1/ab76013	Old	TTF1	NA
AGID00071	670	1613-1/ab32554	Old	TUBERIN	0.033371
AGID02194	2511	ab109403	Old	TUBERIN_pT1462	0.51952
AGID00417	1842	ab173300	Set163	TUFM	0.02360112
AGID00238	1353	sc-81417	Set163	Twist	0.08500115
AGID00436	1080	5585	Set163	Tyro3	0.6142106
AGID00295	1662	5546	Set163	U-Histone-H2B	0.947196
AGID00214	1270	HPA005651	Set163	UBAC1	-0.04537399
AGID00351	2020	sc-136145	Set163	UBQLN4	0.2360311
AGID00213	1267	sc-271268	Set163	UGT1A	0.1308262
AGID00284	1626	6888	Set163	ULK1_pS757	0.1213832
AGID00208	1256	MS304/ab14745	Set163	UQCRC2	0.2156211
AGID00313	1781	13115	Set163	UVRAG	0.4941511
AGID00073	678	3112	Set163	VASP	-0.04017922
AGID00184	1181	2502	Set163	VAV1	-1.398405
AGID00074	688	2479	Old	VEGFR2	-0.1131
AGID00421	2394	68547	Set163	VHL	0.02144115
AGID00231	1343	SAB4200080	Set163	Vinculin	0.7168707
AGID00317	1802	4936	Set163	Wee1	-0.5168551
AGID00354	2058	4910	Set163	Wee1_pS642	0.3342209
AGID00285	1627	12124	Set163	WIPI1	0.08744113
AGID00286	1628	8567	Set163	WIPI2	0.09518615
AGID02214	2576	ab195380	Set163	WTAP	-0.4595996
AGID00133	1044	sc-32136	Old	XBP1	0.10326
AGID00076	699	2042	Set163	XIAP	-0.1027094
AGID00241	1359	sc-56813	Set163	XPA	1.090456
AGID00349	1354	ab3299	Set163	XPF	0.3595385
AGID02137	2440	PA5-29359	Old	XRCC1	0.22965
AGID00088	780	sc-15407	Old	YAP	0.084388
